t,x,y,team,player,won,tstd,tsync,tper,tier,zone
155566,12,16,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,2800,0,0,VeryHigh,base1 radiant
155566,12,16,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,2800,1,3.78773531305632e-07,VeryHigh,base1 radiant
155566,12,16,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,2800,2,7.57547062611265e-07,VeryHigh,base1 radiant
155566,12,16,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,2800,3,1.1363205939169e-06,VeryHigh,base1 radiant
156633,12,19,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,3867,4,1.51509412522253e-06,VeryHigh,base1 radiant
157700,12,22,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,4934,5,1.89386765652816e-06,VeryHigh,base1 radiant
158766,12,25,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,6000,6,2.27264118783379e-06,VeryHigh,base1 radiant
159500,12,27,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,6734,7,2.65141471913943e-06,VeryHigh,base1 radiant
160633,12,30,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,7867,8,3.03018825044506e-06,VeryHigh,base1 radiant
161700,13,33,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,8934,9,3.40896178175069e-06,VeryHigh,base1 radiant
162500,13,35,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,9734,10,3.78773531305632e-06,VeryHigh,base1 radiant
163566,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,10800,11,4.16650884436196e-06,VeryHigh,base1 radiant
163966,13,39,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,11200,12,4.54528237566759e-06,VeryHigh,toplane radiant
165500,13,40,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,12734,13,4.92405590697322e-06,VeryHigh,toplane radiant
166766,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14000,14,5.30282943827885e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,15,5.68160296958449e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,16,6.06037650089012e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,17,6.43915003219575e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,18,6.81792356350138e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,19,7.19669709480701e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,20,7.57547062611265e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,21,7.95424415741828e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,22,8.33301768872391e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,23,8.71179122002954e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,24,9.09056475133518e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,25,9.46933828264081e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,26,9.84811181394644e-06,VeryHigh,base1 radiant
167633,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,14867,27,1.02268853452521e-05,VeryHigh,base1 radiant
180033,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,27267,28,1.06056588765577e-05,VeryHigh,base1 radiant
180033,13,38,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,27267,29,1.09844324078633e-05,VeryHigh,base1 radiant
182500,13,39,radiant,Arcanis%2D%20%C2%AF%20%5C%20%28%E3%83%84%29%20%2F%20%C2%AF,0,29734,30,1.1363205939169e-05,VeryHigh,toplane radiant
