t,x,y,team,player,won,tstd,tsync,tper,tier,zone
786900,17,20,radiant,C9%20Aui_2000,1,0,0,0,Pro,base1 radiant
787566,18,20,radiant,C9%20Aui_2000,1,666,1,3.26758302765094e-07,Pro,base1 radiant
788900,20,21,radiant,C9%20Aui_2000,1,2000,2,6.53516605530188e-07,Pro,base1 radiant
789433,21,22,radiant,C9%20Aui_2000,1,2533,3,9.80274908295282e-07,Pro,base1 radiant
790833,23,24,radiant,C9%20Aui_2000,1,3933,4,1.30703321106038e-06,Pro,base1 radiant
791433,24,25,radiant,C9%20Aui_2000,1,4533,5,1.63379151382547e-06,Pro,base1 radiant
792700,26,27,radiant,C9%20Aui_2000,1,5800,6,1.96054981659056e-06,Pro,base1 radiant
793766,27,29,radiant,C9%20Aui_2000,1,6866,7,2.28730811935566e-06,Pro,base1 radiant
794900,29,30,radiant,C9%20Aui_2000,1,8000,8,2.61406642212075e-06,Pro,base1 radiant
795900,30,32,radiant,C9%20Aui_2000,1,9000,9,2.94082472488585e-06,Pro,midlane radiant
796433,31,33,radiant,C9%20Aui_2000,1,9533,10,3.26758302765094e-06,Pro,midlane radiant
797833,33,35,radiant,C9%20Aui_2000,1,10933,11,3.59434133041604e-06,Pro,midlane radiant
798766,34,37,radiant,C9%20Aui_2000,1,11866,12,3.92109963318113e-06,Pro,midlane radiant
799700,35,39,radiant,C9%20Aui_2000,1,12800,13,4.24785793594622e-06,Pro,midlane radiant
800766,36,41,radiant,C9%20Aui_2000,1,13866,14,4.57461623871132e-06,Pro,midlane radiant
801700,36,43,radiant,C9%20Aui_2000,1,14800,15,4.90137454147641e-06,Pro,midlane radiant
802766,37,45,radiant,C9%20Aui_2000,1,15866,16,5.22813284424151e-06,Pro,midlane radiant
803700,38,47,radiant,C9%20Aui_2000,1,16800,17,5.5548911470066e-06,Pro,jungle radiant
804700,38,49,radiant,C9%20Aui_2000,1,17800,18,5.88164944977169e-06,Pro,jungle radiant
805700,39,51,radiant,C9%20Aui_2000,1,18800,19,6.20840775253679e-06,Pro,jungle radiant
806766,40,53,radiant,C9%20Aui_2000,1,19866,20,6.53516605530188e-06,Pro,jungle radiant
807900,42,55,radiant,C9%20Aui_2000,1,21000,21,6.86192435806698e-06,Pro,jungle radiant
808900,43,57,radiant,C9%20Aui_2000,1,22000,22,7.18868266083207e-06,Pro,jungle radiant
809900,44,59,radiant,C9%20Aui_2000,1,23000,23,7.51544096359716e-06,Pro,jungle radiant
810900,44,61,radiant,C9%20Aui_2000,1,24000,24,7.84219926636226e-06,Pro,jungle radiant
811900,45,63,radiant,C9%20Aui_2000,1,25000,25,8.16895756912735e-06,Pro,jungle radiant
812900,46,65,radiant,C9%20Aui_2000,1,26000,26,8.49571587189245e-06,Pro,jungle radiant
813833,48,66,radiant,C9%20Aui_2000,1,26933,27,8.82247417465754e-06,Pro,jungle radiant
814900,49,68,radiant,C9%20Aui_2000,1,28000,28,9.14923247742263e-06,Pro,river
815566,51,68,radiant,C9%20Aui_2000,1,28666,29,9.47599078018773e-06,Pro,river
816566,53,69,radiant,C9%20Aui_2000,1,29666,30,9.80274908295282e-06,Pro,river
817566,55,70,radiant,C9%20Aui_2000,1,30666,31,1.01295073857179e-05,Pro,jungle dire
818500,57,70,radiant,C9%20Aui_2000,1,31600,32,1.0456265688483e-05,Pro,jungle dire
819833,60,71,radiant,C9%20Aui_2000,1,32933,33,1.07830239912481e-05,Pro,jungle dire
820833,61,72,radiant,C9%20Aui_2000,1,33933,34,1.11097822940132e-05,Pro,jungle dire
821766,62,74,radiant,C9%20Aui_2000,1,34866,35,1.14365405967783e-05,Pro,jungle dire
822700,62,76,radiant,C9%20Aui_2000,1,35800,36,1.17632988995434e-05,Pro,jungle dire
823833,63,78,radiant,C9%20Aui_2000,1,36933,37,1.20900572023085e-05,Pro,jungle dire
