t,x,y,team,player,won,tstd,tsync,tper,tier,zone
906300,13,14,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,867,0,0,Pro,base1 radiant
906300,13,14,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,867,1,3.93917907508075e-07,Pro,base1 radiant
907166,13,16,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,1733,2,7.87835815016151e-07,Pro,base1 radiant
908366,14,19,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,2933,3,1.18175372252423e-06,Pro,base1 radiant
909233,14,21,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,3800,4,1.5756716300323e-06,Pro,base1 radiant
910433,14,24,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,5000,5,1.96958953754038e-06,Pro,base1 radiant
911300,15,26,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,5867,6,2.36350744504845e-06,Pro,base1 radiant
912100,15,28,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,6667,7,2.75742535255653e-06,Pro,base1 radiant
913300,15,31,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,7867,8,3.1513432600646e-06,Pro,base1 radiant
914166,15,33,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,8733,9,3.54526116757268e-06,Pro,base1 radiant
915366,15,36,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,9933,10,3.93917907508075e-06,Pro,base1 radiant
916233,15,38,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,10800,11,4.33309698258883e-06,Pro,toplane radiant
917433,15,41,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,12000,12,4.7270148900969e-06,Pro,toplane radiant
918233,15,43,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,12800,13,5.12093279760498e-06,Pro,toplane radiant
919433,15,46,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,14000,14,5.51485070511305e-06,Pro,toplane radiant
920300,14,48,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,14867,15,5.90876861262113e-06,Pro,toplane radiant
921100,14,50,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,15667,16,6.3026865201292e-06,Pro,toplane radiant
922300,14,53,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,16867,17,6.69660442763728e-06,Pro,toplane radiant
923100,14,55,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,17667,18,7.09052233514536e-06,Pro,toplane radiant
924366,15,58,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,18933,19,7.48444024265343e-06,Pro,toplane radiant
925166,15,60,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,19733,20,7.87835815016151e-06,Pro,toplane radiant
926366,15,63,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,20933,21,8.27227605766958e-06,Pro,toplane radiant
927233,15,65,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,21800,22,8.66619396517766e-06,Pro,toplane radiant
928433,16,68,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,23000,23,9.06011187268573e-06,Pro,toplane radiant
929300,16,70,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,23867,24,9.45402978019381e-06,Pro,toplane radiant
930100,17,72,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,24667,25,9.84794768770188e-06,Pro,toplane radiant
931433,17,75,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,26000,26,1.024186559521e-05,Pro,toplane radiant
932100,16,76,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,26667,27,1.0635783502718e-05,Pro,toplane radiant
933300,17,78,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,27867,28,1.10297014102261e-05,Pro,toplane radiant
934100,17,80,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,28667,29,1.14236193177342e-05,Pro,toplane dire
935100,19,81,radiant,%5BHyperX%5D%20Liquid%60BuLba,1,29667,30,1.18175372252423e-05,Pro,river
