t,x,y,team,player,won,tstd,tsync,tper,tier,zone
640133,11,13,radiant,AA,0,467,0,0,Pro,base1 radiant
640133,11,13,radiant,AA,0,467,1,5.05042087682377e-07,Pro,base1 radiant
640133,11,13,radiant,AA,0,467,2,1.01008417536475e-06,Pro,base1 radiant
640133,11,13,radiant,AA,0,467,3,1.51512626304713e-06,Pro,base1 radiant
640133,11,13,radiant,AA,0,467,4,2.02016835072951e-06,Pro,base1 radiant
640133,11,13,radiant,AA,0,467,5,2.52521043841188e-06,Pro,base1 radiant
640133,11,13,radiant,AA,0,467,6,3.03025252609426e-06,Pro,base1 radiant
646533,11,15,radiant,AA,0,6867,7,3.53529461377664e-06,Pro,base1 radiant
647400,11,17,radiant,AA,0,7734,8,4.04033670145902e-06,Pro,base1 radiant
648266,11,19,radiant,AA,0,8600,9,4.54537878914139e-06,Pro,base1 radiant
649533,11,22,radiant,AA,0,9867,10,5.05042087682377e-06,Pro,base1 radiant
650400,11,24,radiant,AA,0,10734,11,5.55546296450615e-06,Pro,base1 radiant
651666,12,26,radiant,AA,0,12000,12,6.06050505218852e-06,Pro,base1 radiant
652600,12,29,radiant,AA,0,12934,13,6.5655471398709e-06,Pro,base1 radiant
653466,12,31,radiant,AA,0,13800,14,7.07058922755328e-06,Pro,base1 radiant
654333,13,33,radiant,AA,0,14667,15,7.57563131523565e-06,Pro,base1 radiant
655666,13,36,radiant,AA,0,16000,16,8.08067340291803e-06,Pro,base1 radiant
656533,14,38,radiant,AA,0,16867,17,8.58571549060041e-06,Pro,toplane radiant
657400,14,40,radiant,AA,0,17734,18,9.09075757828279e-06,Pro,toplane radiant
658666,14,43,radiant,AA,0,19000,19,9.59579966596516e-06,Pro,toplane radiant
659533,14,45,radiant,AA,0,19867,20,1.01008417536475e-05,Pro,toplane radiant
660400,14,47,radiant,AA,0,20734,21,1.06058838413299e-05,Pro,toplane radiant
661666,14,50,radiant,AA,0,22000,22,1.11109259290123e-05,Pro,toplane radiant
662533,14,52,radiant,AA,0,22867,23,1.16159680166947e-05,Pro,toplane radiant
663400,14,54,radiant,AA,0,23734,24,1.2121010104377e-05,Pro,toplane radiant
664666,15,57,radiant,AA,0,25000,25,1.26260521920594e-05,Pro,toplane radiant
665533,15,59,radiant,AA,0,25867,26,1.31310942797418e-05,Pro,toplane radiant
666400,15,61,radiant,AA,0,26734,27,1.36361363674242e-05,Pro,toplane radiant
667666,15,64,radiant,AA,0,28000,28,1.41411784551066e-05,Pro,toplane radiant
668533,15,66,radiant,AA,0,28867,29,1.46462205427889e-05,Pro,toplane radiant
669400,15,68,radiant,AA,0,29734,30,1.51512626304713e-05,Pro,toplane radiant
670666,15,71,radiant,AA,0,31000,31,1.56563047181537e-05,Pro,toplane radiant
671533,15,73,radiant,AA,0,31867,32,1.61613468058361e-05,Pro,toplane radiant
672400,15,75,radiant,AA,0,32734,33,1.66663888935184e-05,Pro,toplane radiant
673666,15,78,radiant,AA,0,34000,34,1.71714309812008e-05,Pro,toplane radiant
674533,15,80,radiant,AA,0,34867,35,1.76764730688832e-05,Pro,toplane dire
675400,15,82,radiant,AA,0,35734,36,1.81815151565656e-05,Pro,toplane dire
676666,16,85,radiant,AA,0,37000,37,1.86865572442479e-05,Pro,toplane dire
677666,17,86,radiant,AA,0,38000,38,1.91915993319303e-05,Pro,toplane dire
678600,19,87,radiant,AA,0,38934,39,1.96966414196127e-05,Pro,void dire
679533,21,88,radiant,AA,0,39867,40,2.02016835072951e-05,Pro,jungle dire
680600,23,90,radiant,AA,0,40934,41,2.07067255949775e-05,Pro,jungle dire
681400,22,90,radiant,AA,0,41734,42,2.12117676826598e-05,Pro,jungle dire
682666,23,89,radiant,AA,0,43000,43,2.17168097703422e-05,Pro,jungle dire
682666,23,89,radiant,AA,0,43000,44,2.22218518580246e-05,Pro,jungle dire
684333,21,88,radiant,AA,0,44667,45,2.2726893945707e-05,Pro,jungle dire
685466,19,87,radiant,AA,0,45800,46,2.32319360333893e-05,Pro,void dire
686466,17,86,radiant,AA,0,46800,47,2.37369781210717e-05,Pro,toplane dire
687333,16,84,radiant,AA,0,47667,48,2.42420202087541e-05,Pro,toplane dire
688666,15,81,radiant,AA,0,49000,49,2.47470622964365e-05,Pro,toplane dire
689600,15,79,radiant,AA,0,49934,50,2.52521043841188e-05,Pro,toplane radiant
690466,15,77,radiant,AA,0,50800,51,2.57571464718012e-05,Pro,toplane radiant
691266,15,75,radiant,AA,0,51600,52,2.62621885594836e-05,Pro,toplane radiant
692600,14,72,radiant,AA,0,52934,53,2.6767230647166e-05,Pro,toplane radiant
693400,14,70,radiant,AA,0,53734,54,2.72722727348484e-05,Pro,toplane radiant
694266,14,68,radiant,AA,0,54600,55,2.77773148225307e-05,Pro,toplane radiant
695600,14,65,radiant,AA,0,55934,56,2.82823569102131e-05,Pro,toplane radiant
696466,13,63,radiant,AA,0,56800,57,2.87873989978955e-05,Pro,toplane radiant
697333,13,61,radiant,AA,0,57667,58,2.92924410855779e-05,Pro,toplane radiant
698600,13,58,radiant,AA,0,58934,59,2.97974831732602e-05,Pro,toplane radiant
699466,13,56,radiant,AA,0,59800,60,3.03025252609426e-05,Pro,toplane radiant
700333,13,54,radiant,AA,0,60667,61,3.0807567348625e-05,Pro,toplane radiant
701600,13,51,radiant,AA,0,61934,62,3.13126094363074e-05,Pro,toplane radiant
702466,13,49,radiant,AA,0,62800,63,3.18176515239898e-05,Pro,toplane radiant
703333,13,47,radiant,AA,0,63667,64,3.23226936116721e-05,Pro,toplane radiant
704600,13,44,radiant,AA,0,64934,65,3.28277356993545e-05,Pro,toplane radiant
705466,13,42,radiant,AA,0,65800,66,3.33327777870369e-05,Pro,toplane radiant
706333,12,40,radiant,AA,0,66667,67,3.38378198747193e-05,Pro,toplane radiant
707400,11,38,radiant,AA,0,67734,68,3.43428619624016e-05,Pro,base1 radiant
708600,10,37,radiant,AA,0,68934,69,3.4847904050084e-05,Pro,base1 radiant
709066,10,36,radiant,AA,0,69400,70,3.53529461377664e-05,Pro,base1 radiant
710666,10,34,radiant,AA,0,71000,71,3.58579882254488e-05,Pro,base1 radiant
711133,10,33,radiant,AA,0,71467,72,3.63630303131311e-05,Pro,base1 radiant
711133,10,33,radiant,AA,0,71467,73,3.68680724008135e-05,Pro,base1 radiant
713466,11,32,radiant,AA,0,73800,74,3.73731144884959e-05,Pro,base1 radiant
714333,12,32,radiant,AA,0,74667,75,3.78781565761783e-05,Pro,base1 radiant
715266,12,32,radiant,AA,0,75600,76,3.83831986638607e-05,Pro,base1 radiant
715266,12,32,radiant,AA,0,75600,77,3.8888240751543e-05,Pro,base1 radiant
715266,12,32,radiant,AA,0,75600,78,3.93932828392254e-05,Pro,base1 radiant
715266,12,32,radiant,AA,0,75600,79,3.98983249269078e-05,Pro,base1 radiant
715266,12,32,radiant,AA,0,75600,80,4.04033670145902e-05,Pro,base1 radiant
720000,12,32,radiant,AA,0,80334,81,4.09084091022725e-05,Pro,base1 radiant
720000,12,32,radiant,AA,0,80334,82,4.14134511899549e-05,Pro,base1 radiant
722333,13,33,radiant,AA,0,82667,83,4.19184932776373e-05,Pro,base1 radiant
722866,13,34,radiant,AA,0,83200,84,4.24235353653197e-05,Pro,base1 radiant
724666,13,36,radiant,AA,0,85000,85,4.2928577453002e-05,Pro,base1 radiant
725266,13,37,radiant,AA,0,85600,86,4.34336195406844e-05,Pro,base1 radiant
726333,13,39,radiant,AA,0,86667,87,4.39386616283668e-05,Pro,toplane radiant
727333,14,41,radiant,AA,0,87667,88,4.44437037160492e-05,Pro,toplane radiant
728666,13,43,radiant,AA,0,89000,89,4.49487458037316e-05,Pro,toplane radiant
729400,13,45,radiant,AA,0,89734,90,4.54537878914139e-05,Pro,toplane radiant
730066,14,46,radiant,AA,0,90400,91,4.59588299790963e-05,Pro,toplane radiant
731333,14,48,radiant,AA,0,91667,92,4.64638720667787e-05,Pro,toplane radiant
732466,14,50,radiant,AA,0,92800,93,4.69689141544611e-05,Pro,toplane radiant
733533,14,52,radiant,AA,0,93867,94,4.74739562421434e-05,Pro,toplane radiant
734533,14,54,radiant,AA,0,94867,95,4.79789983298258e-05,Pro,toplane radiant
735666,14,56,radiant,AA,0,96000,96,4.84840404175082e-05,Pro,toplane radiant
736200,14,57,radiant,AA,0,96534,97,4.89890825051906e-05,Pro,toplane radiant
737666,13,59,radiant,AA,0,98000,98,4.94941245928729e-05,Pro,toplane radiant
738600,14,62,radiant,AA,0,98934,99,4.99991666805553e-05,Pro,toplane radiant
739600,14,63,radiant,AA,0,99934,100,5.05042087682377e-05,Pro,toplane radiant
740266,14,65,radiant,AA,0,100600,101,5.10092508559201e-05,Pro,toplane radiant
741200,14,67,radiant,AA,0,101534,102,5.15142929436025e-05,Pro,toplane radiant
742333,14,69,radiant,AA,0,102667,103,5.20193350312848e-05,Pro,toplane radiant
743266,14,71,radiant,AA,0,103600,104,5.25243771189672e-05,Pro,toplane radiant
744333,14,73,radiant,AA,0,104667,105,5.30294192066496e-05,Pro,toplane radiant
745266,14,75,radiant,AA,0,105600,106,5.3534461294332e-05,Pro,toplane radiant
746400,14,77,radiant,AA,0,106734,107,5.40395033820143e-05,Pro,toplane radiant
747533,14,79,radiant,AA,0,107867,108,5.45445454696967e-05,Pro,toplane radiant
748533,14,81,radiant,AA,0,108867,109,5.50495875573791e-05,Pro,toplane dire
749533,14,83,radiant,AA,0,109867,110,5.55546296450615e-05,Pro,toplane dire
750566,13,84,radiant,AA,0,110900,111,5.60596717327439e-05,Pro,toplane dire
751566,13,84,radiant,AA,0,111900,112,5.65647138204262e-05,Pro,toplane dire
752500,15,85,radiant,AA,0,112834,113,5.70697559081086e-05,Pro,toplane dire
753500,15,85,radiant,AA,0,113834,114,5.7574797995791e-05,Pro,toplane dire
754566,17,87,radiant,AA,0,114900,115,5.80798400834734e-05,Pro,toplane dire
755033,16,88,radiant,AA,0,115367,116,5.85848821711557e-05,Pro,toplane dire
756233,15,89,radiant,AA,0,116567,117,5.90899242588381e-05,Pro,toplane dire
757500,14,88,radiant,AA,0,117834,118,5.95949663465205e-05,Pro,toplane dire
758566,16,88,radiant,AA,0,118900,119,6.01000084342029e-05,Pro,toplane dire
759300,16,88,radiant,AA,0,119634,120,6.06050505218852e-05,Pro,toplane dire
760300,17,87,radiant,AA,0,120634,121,6.11100926095676e-05,Pro,toplane dire
761566,15,86,radiant,AA,0,121900,122,6.161513469725e-05,Pro,toplane dire
762500,15,88,radiant,AA,0,122834,123,6.21201767849324e-05,Pro,toplane dire
762966,16,88,radiant,AA,0,123300,124,6.26252188726148e-05,Pro,toplane dire
764033,17,87,radiant,AA,0,124367,125,6.31302609602971e-05,Pro,toplane dire
765566,18,87,radiant,AA,0,125900,126,6.36353030479795e-05,Pro,toplane dire
766100,19,88,radiant,AA,0,126434,127,6.41403451356619e-05,Pro,toplane dire
767300,18,89,radiant,AA,0,127634,128,6.46453872233443e-05,Pro,toplane dire
