t,x,y,team,player,won,tstd,tsync,tper,tier,zone
160966,119,108,dire,%2D%20%2D%2E,1,733,0,0,VeryHigh,base2 dire
160966,119,108,dire,%2D%20%2D%2E,1,733,1,3.26786706316787e-07,VeryHigh,base2 dire
162033,117,108,dire,%2D%20%2D%2E,1,1800,2,6.53573412633574e-07,VeryHigh,base2 dire
162033,117,108,dire,%2D%20%2D%2E,1,1800,3,9.80360118950361e-07,VeryHigh,base2 dire
163900,116,108,dire,%2D%20%2D%2E,1,3667,4,1.30714682526715e-06,VeryHigh,base2 dire
165233,113,108,dire,%2D%20%2D%2E,1,5000,5,1.63393353158394e-06,VeryHigh,base2 dire
165966,114,107,dire,%2D%20%2D%2E,1,5733,6,1.96072023790072e-06,VeryHigh,base2 dire
166433,115,107,dire,%2D%20%2D%2E,1,6200,7,2.28750694421751e-06,VeryHigh,base2 dire
167900,113,107,dire,%2D%20%2D%2E,1,7667,8,2.6142936505343e-06,VeryHigh,base2 dire
169166,112,107,dire,%2D%20%2D%2E,1,8933,9,2.94108035685108e-06,VeryHigh,base2 dire
170033,114,107,dire,%2D%20%2D%2E,1,9800,10,3.26786706316787e-06,VeryHigh,base2 dire
170500,115,107,dire,%2D%20%2D%2E,1,10267,11,3.59465376948466e-06,VeryHigh,base2 dire
172033,113,108,dire,%2D%20%2D%2E,1,11800,12,3.92144047580144e-06,VeryHigh,base2 dire
173233,110,108,dire,%2D%20%2D%2E,1,13000,13,4.24822718211823e-06,VeryHigh,base2 dire
174166,108,108,dire,%2D%20%2D%2E,1,13933,14,4.57501388843502e-06,VeryHigh,base2 dire
175033,106,108,dire,%2D%20%2D%2E,1,14800,15,4.90180059475181e-06,VeryHigh,base2 dire
175900,104,108,dire,%2D%20%2D%2E,1,15667,16,5.22858730106859e-06,VeryHigh,base2 dire
177033,105,107,dire,%2D%20%2D%2E,1,16800,17,5.55537400738538e-06,VeryHigh,base2 dire
178033,107,106,dire,%2D%20%2D%2E,1,17800,18,5.88216071370217e-06,VeryHigh,base2 dire
179033,109,105,dire,%2D%20%2D%2E,1,18800,19,6.20894742001895e-06,VeryHigh,base2 dire
180233,111,104,dire,%2D%20%2D%2E,1,20000,20,6.53573412633574e-06,VeryHigh,base2 dire
180966,113,104,dire,%2D%20%2D%2E,1,20733,21,6.86252083265253e-06,VeryHigh,base2 dire
182100,114,105,dire,%2D%20%2D%2E,1,21867,22,7.18930753896931e-06,VeryHigh,base2 dire
182766,115,106,dire,%2D%20%2D%2E,1,22533,23,7.5160942452861e-06,VeryHigh,base2 dire
183833,113,107,dire,%2D%20%2D%2E,1,23600,24,7.84288095160289e-06,VeryHigh,base2 dire
185233,110,108,dire,%2D%20%2D%2E,1,25000,25,8.16966765791968e-06,VeryHigh,base2 dire
186166,108,108,dire,%2D%20%2D%2E,1,25933,26,8.49645436423646e-06,VeryHigh,base2 dire
187033,106,108,dire,%2D%20%2D%2E,1,26800,27,8.82324107055325e-06,VeryHigh,base2 dire
187966,104,108,dire,%2D%20%2D%2E,1,27733,28,9.15002777687004e-06,VeryHigh,base2 dire
188833,102,108,dire,%2D%20%2D%2E,1,28600,29,9.47681448318682e-06,VeryHigh,base2 dire
190166,99,108,dire,%2D%20%2D%2E,1,29933,30,9.80360118950361e-06,VeryHigh,base2 dire
191100,97,108,dire,%2D%20%2D%2E,1,30867,31,1.01303878958204e-05,VeryHigh,base2 dire
191966,95,108,dire,%2D%20%2D%2E,1,31733,32,1.04571746021372e-05,VeryHigh,base2 dire
192900,93,108,dire,%2D%20%2D%2E,1,32667,33,1.0783961308454e-05,VeryHigh,base2 dire
193833,91,108,dire,%2D%20%2D%2E,1,33600,34,1.11107480147708e-05,VeryHigh,base2 dire
195166,88,107,dire,%2D%20%2D%2E,1,34933,35,1.14375347210875e-05,VeryHigh,base2 dire
196100,86,107,dire,%2D%20%2D%2E,1,35867,36,1.17643214274043e-05,VeryHigh,toplane dire
197033,84,107,dire,%2D%20%2D%2E,1,36800,37,1.20911081337211e-05,VeryHigh,toplane dire
197900,82,107,dire,%2D%20%2D%2E,1,37667,38,1.24178948400379e-05,VeryHigh,toplane dire
199233,79,107,dire,%2D%20%2D%2E,1,39000,39,1.27446815463547e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,40,1.30714682526715e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,41,1.33982549589883e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,42,1.37250416653051e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,43,1.40518283716218e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,44,1.43786150779386e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,45,1.47054017842554e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,46,1.50321884905722e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,47,1.5358975196889e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,48,1.56857619032058e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,49,1.60125486095226e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,50,1.63393353158394e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,51,1.66661220221561e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,52,1.69929087284729e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,53,1.73196954347897e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,54,1.76464821411065e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,55,1.79732688474233e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,56,1.83000555537401e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,57,1.86268422600569e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,58,1.89536289663736e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,59,1.92804156726904e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,60,1.96072023790072e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,61,1.9933989085324e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,62,2.02607757916408e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,63,2.05875624979576e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,64,2.09143492042744e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,65,2.12411359105912e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,66,2.15679226169079e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,67,2.18947093232247e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,68,2.22214960295415e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,69,2.25482827358583e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,70,2.28750694421751e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,71,2.32018561484919e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,72,2.35286428548087e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,73,2.38554295611255e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,74,2.41822162674422e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,75,2.4509002973759e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,76,2.48357896800758e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,77,2.51625763863926e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,78,2.54893630927094e-05,VeryHigh,toplane dire
200166,77,107,dire,%2D%20%2D%2E,1,39933,79,2.58161497990262e-05,VeryHigh,toplane dire
240033,77,107,dire,%2D%20%2D%2E,1,79800,80,2.6142936505343e-05,VeryHigh,toplane dire
240033,77,107,dire,%2D%20%2D%2E,1,79800,81,2.64697232116597e-05,VeryHigh,toplane dire
240033,77,107,dire,%2D%20%2D%2E,1,79800,82,2.67965099179765e-05,VeryHigh,toplane dire
240033,77,107,dire,%2D%20%2D%2E,1,79800,83,2.71232966242933e-05,VeryHigh,toplane dire
240033,77,107,dire,%2D%20%2D%2E,1,79800,84,2.74500833306101e-05,VeryHigh,toplane dire
240033,77,107,dire,%2D%20%2D%2E,1,79800,85,2.77768700369269e-05,VeryHigh,toplane dire
240033,77,107,dire,%2D%20%2D%2E,1,79800,86,2.81036567432437e-05,VeryHigh,toplane dire
240033,77,107,dire,%2D%20%2D%2E,1,79800,87,2.84304434495605e-05,VeryHigh,toplane dire
240033,77,107,dire,%2D%20%2D%2E,1,79800,88,2.87572301558773e-05,VeryHigh,toplane dire
240033,77,107,dire,%2D%20%2D%2E,1,79800,89,2.9084016862194e-05,VeryHigh,toplane dire
