t,x,y,team,player,won,tstd,tsync,tper,tier,zone
112266,11,8,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,0,0,0,VeryHigh,base1 radiant
113000,12,10,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,734,1,3.03030303030303e-07,VeryHigh,base1 radiant
114133,14,11,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,1867,2,6.06060606060606e-07,VeryHigh,base1 radiant
115066,16,11,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,2800,3,9.09090909090909e-07,VeryHigh,base1 radiant
115933,18,11,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,3667,4,1.21212121212121e-06,VeryHigh,base1 radiant
117133,16,13,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,4867,5,1.51515151515152e-06,VeryHigh,base1 radiant
118200,15,15,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,5934,6,1.81818181818182e-06,VeryHigh,base1 radiant
119266,14,17,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,7000,7,2.12121212121212e-06,VeryHigh,base1 radiant
120200,15,17,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,7934,8,2.42424242424242e-06,VeryHigh,base1 radiant
121133,15,15,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,8867,9,2.72727272727273e-06,VeryHigh,base1 radiant
122000,15,13,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,9734,10,3.03030303030303e-06,VeryHigh,base1 radiant
123000,13,12,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,10734,11,3.33333333333333e-06,VeryHigh,base1 radiant
124200,11,10,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,11934,12,3.63636363636364e-06,VeryHigh,base1 radiant
124533,10,10,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,12267,13,3.93939393939394e-06,VeryHigh,base1 radiant
124533,10,10,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,12267,14,4.24242424242424e-06,VeryHigh,base1 radiant
126933,11,12,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,14667,15,4.54545454545455e-06,VeryHigh,base1 radiant
127866,12,14,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,15600,16,4.84848484848485e-06,VeryHigh,base1 radiant
129266,12,17,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,17000,17,5.15151515151515e-06,VeryHigh,base1 radiant
130200,13,19,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,17934,18,5.45454545454545e-06,VeryHigh,base1 radiant
131133,14,21,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,18867,19,5.75757575757576e-06,VeryHigh,base1 radiant
132000,14,23,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,19734,20,6.06060606060606e-06,VeryHigh,base1 radiant
132933,15,25,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,20667,21,6.36363636363636e-06,VeryHigh,base1 radiant
134200,15,28,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,21934,22,6.66666666666667e-06,VeryHigh,base1 radiant
135066,15,30,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,22800,23,6.96969696969697e-06,VeryHigh,base1 radiant
135933,15,32,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,23667,24,7.27272727272727e-06,VeryHigh,base1 radiant
137266,15,35,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,25000,25,7.57575757575758e-06,VeryHigh,base1 radiant
138133,15,37,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,25867,26,7.87878787878788e-06,VeryHigh,base1 radiant
139000,15,39,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,26734,27,8.18181818181818e-06,VeryHigh,toplane radiant
139866,15,41,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,27600,28,8.48484848484848e-06,VeryHigh,toplane radiant
141200,15,44,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,28934,29,8.78787878787879e-06,VeryHigh,toplane radiant
142066,15,46,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,29800,30,9.09090909090909e-06,VeryHigh,toplane radiant
142933,15,48,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,30667,31,9.39393939393939e-06,VeryHigh,toplane radiant
143866,16,50,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,31600,32,9.6969696969697e-06,VeryHigh,toplane radiant
145200,17,53,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,32934,33,1e-05,VeryHigh,toplane radiant
146133,17,55,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,33867,34,1.03030303030303e-05,VeryHigh,toplane radiant
147000,17,57,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,34734,35,1.06060606060606e-05,VeryHigh,toplane radiant
147866,17,59,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,35600,36,1.09090909090909e-05,VeryHigh,toplane radiant
147866,17,59,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,35600,37,1.12121212121212e-05,VeryHigh,toplane radiant
150066,17,60,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,37800,38,1.15151515151515e-05,VeryHigh,toplane radiant
151200,15,62,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,38934,39,1.18181818181818e-05,VeryHigh,toplane radiant
152133,14,64,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,39867,40,1.21212121212121e-05,VeryHigh,toplane radiant
153000,14,66,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,40734,41,1.24242424242424e-05,VeryHigh,toplane radiant
153866,14,68,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,41600,42,1.27272727272727e-05,VeryHigh,toplane radiant
155200,14,71,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,42934,43,1.3030303030303e-05,VeryHigh,toplane radiant
156066,14,73,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,43800,44,1.33333333333333e-05,VeryHigh,toplane radiant
156933,15,75,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,44667,45,1.36363636363636e-05,VeryHigh,toplane radiant
158266,15,78,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,46000,46,1.39393939393939e-05,VeryHigh,toplane radiant
159200,16,79,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,46934,47,1.42424242424242e-05,VeryHigh,toplane radiant
160266,17,80,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,48000,48,1.45454545454545e-05,VeryHigh,toplane dire
161266,16,82,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,49000,49,1.48484848484848e-05,VeryHigh,toplane dire
162000,17,84,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,49734,50,1.51515151515152e-05,VeryHigh,toplane dire
162933,17,86,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,50667,51,1.54545454545455e-05,VeryHigh,toplane dire
164066,19,87,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,51800,52,1.57575757575758e-05,VeryHigh,void dire
165000,21,88,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,52734,53,1.60606060606061e-05,VeryHigh,jungle dire
166000,23,89,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,53734,54,1.63636363636364e-05,VeryHigh,jungle dire
166933,25,90,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,54667,55,1.66666666666667e-05,VeryHigh,jungle dire
167933,27,91,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,55667,56,1.6969696969697e-05,VeryHigh,jungle dire
169133,29,93,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,56867,57,1.72727272727273e-05,VeryHigh,jungle dire
170000,31,92,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,57734,58,1.75757575757576e-05,VeryHigh,jungle dire
171266,33,91,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,59000,59,1.78787878787879e-05,VeryHigh,jungle dire
172266,36,91,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,60000,60,1.81818181818182e-05,VeryHigh,jungle dire
173200,38,90,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,60934,61,1.84848484848485e-05,VeryHigh,jungle dire
174266,38,90,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,62000,62,1.87878787878788e-05,VeryHigh,jungle dire
175200,37,90,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,62934,63,1.90909090909091e-05,VeryHigh,jungle dire
175866,39,90,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,63600,64,1.93939393939394e-05,VeryHigh,jungle dire
177200,42,89,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,64934,65,1.96969696969697e-05,VeryHigh,jungle dire
178066,44,89,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,65800,66,2e-05,VeryHigh,jungle dire
179200,44,86,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,66934,67,2.03030303030303e-05,VeryHigh,jungle dire
180066,44,84,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,67800,68,2.06060606060606e-05,VeryHigh,jungle dire
181000,43,82,radiant,%5BPPC%5D%20THR33SUS%20%28cp3%20flops%29,0,68734,69,2.09090909090909e-05,VeryHigh,void dire
