t,x,y,team,player,won,tstd,tsync,tper,tier,zone
154500,10,8,radiant,%5BLHD%5D%20Piporro,1,0,0,0,Normal,base1 radiant
155500,12,9,radiant,%5BLHD%5D%20Piporro,1,1000,1,3.03021120572104e-07,Normal,base1 radiant
156233,13,11,radiant,%5BLHD%5D%20Piporro,1,1733,2,6.06042241144208e-07,Normal,base1 radiant
157300,15,12,radiant,%5BLHD%5D%20Piporro,1,2800,3,9.09063361716312e-07,Normal,base1 radiant
158366,17,14,radiant,%5BLHD%5D%20Piporro,1,3866,4,1.21208448228842e-06,Normal,base1 radiant
159366,19,15,radiant,%5BLHD%5D%20Piporro,1,4866,5,1.51510560286052e-06,Normal,base1 radiant
160500,21,17,radiant,%5BLHD%5D%20Piporro,1,6000,6,1.81812672343262e-06,Normal,base1 radiant
161100,22,18,radiant,%5BLHD%5D%20Piporro,1,6600,7,2.12114784400473e-06,Normal,base1 radiant
162433,24,20,radiant,%5BLHD%5D%20Piporro,1,7933,8,2.42416896457683e-06,Normal,base1 radiant
163366,26,21,radiant,%5BLHD%5D%20Piporro,1,8866,9,2.72719008514893e-06,Normal,base1 radiant
164500,28,23,radiant,%5BLHD%5D%20Piporro,1,10000,10,3.03021120572104e-06,Normal,base1 radiant
165500,29,25,radiant,%5BLHD%5D%20Piporro,1,11000,11,3.33323232629314e-06,Normal,base1 radiant
166033,30,26,radiant,%5BLHD%5D%20Piporro,1,11533,12,3.63625344686525e-06,Normal,base1 radiant
167300,32,28,radiant,%5BLHD%5D%20Piporro,1,12800,13,3.93927456743735e-06,Normal,midlane radiant
168233,33,30,radiant,%5BLHD%5D%20Piporro,1,13733,14,4.24229568800945e-06,Normal,midlane radiant
169366,35,32,radiant,%5BLHD%5D%20Piporro,1,14866,15,4.54531680858156e-06,Normal,midlane radiant
170366,36,34,radiant,%5BLHD%5D%20Piporro,1,15866,16,4.84833792915366e-06,Normal,midlane radiant
171500,38,36,radiant,%5BLHD%5D%20Piporro,1,17000,17,5.15135904972577e-06,Normal,midlane radiant
172100,39,37,radiant,%5BLHD%5D%20Piporro,1,17600,18,5.45438017029787e-06,Normal,midlane radiant
173300,41,39,radiant,%5BLHD%5D%20Piporro,1,18800,19,5.75740129086997e-06,Normal,midlane radiant
174433,43,41,radiant,%5BLHD%5D%20Piporro,1,19933,20,6.06042241144208e-06,Normal,midlane radiant
175033,44,42,radiant,%5BLHD%5D%20Piporro,1,20533,21,6.36344353201418e-06,Normal,midlane radiant
176433,46,44,radiant,%5BLHD%5D%20Piporro,1,21933,22,6.66646465258629e-06,Normal,midlane radiant
177166,48,45,radiant,%5BLHD%5D%20Piporro,1,22666,23,6.96948577315839e-06,Normal,midlane radiant
178300,50,46,radiant,%5BLHD%5D%20Piporro,1,23800,24,7.27250689373049e-06,Normal,midlane radiant
179500,51,48,radiant,%5BLHD%5D%20Piporro,1,25000,25,7.5755280143026e-06,Normal,midlane radiant
180233,50,49,radiant,%5BLHD%5D%20Piporro,1,25733,26,7.8785491348747e-06,Normal,midlane radiant
181500,51,47,radiant,%5BLHD%5D%20Piporro,1,27000,27,8.1815702554468e-06,Normal,midlane radiant
182033,53,48,radiant,%5BLHD%5D%20Piporro,1,27533,28,8.48459137601891e-06,Normal,midlane radiant
182033,53,48,radiant,%5BLHD%5D%20Piporro,1,27533,29,8.78761249659101e-06,Normal,midlane radiant
182033,53,48,radiant,%5BLHD%5D%20Piporro,1,27533,30,9.09063361716312e-06,Normal,midlane radiant
182033,53,48,radiant,%5BLHD%5D%20Piporro,1,27533,31,9.39365473773522e-06,Normal,midlane radiant
182033,53,48,radiant,%5BLHD%5D%20Piporro,1,27533,32,9.69667585830732e-06,Normal,midlane radiant
182033,53,48,radiant,%5BLHD%5D%20Piporro,1,27533,33,9.99969697887943e-06,Normal,midlane radiant
188366,53,49,radiant,%5BLHD%5D%20Piporro,1,33866,34,1.03027180994515e-05,Normal,midlane radiant
189233,53,51,radiant,%5BLHD%5D%20Piporro,1,34733,35,1.06057392200236e-05,Normal,midlane radiant
190500,54,54,radiant,%5BLHD%5D%20Piporro,1,36000,36,1.09087603405957e-05,Normal,midlane radiant
191366,54,54,radiant,%5BLHD%5D%20Piporro,1,36866,37,1.12117814611678e-05,Normal,midlane radiant
192433,56,52,radiant,%5BLHD%5D%20Piporro,1,37933,38,1.15148025817399e-05,Normal,midlane radiant
193500,54,50,radiant,%5BLHD%5D%20Piporro,1,39000,39,1.18178237023121e-05,Normal,midlane radiant
194433,53,48,radiant,%5BLHD%5D%20Piporro,1,39933,40,1.21208448228842e-05,Normal,midlane radiant
195366,51,47,radiant,%5BLHD%5D%20Piporro,1,40866,41,1.24238659434563e-05,Normal,midlane radiant
196500,49,46,radiant,%5BLHD%5D%20Piporro,1,42000,42,1.27268870640284e-05,Normal,midlane radiant
197300,47,46,radiant,%5BLHD%5D%20Piporro,1,42800,43,1.30299081846005e-05,Normal,midlane radiant
198500,48,47,radiant,%5BLHD%5D%20Piporro,1,44000,44,1.33329293051726e-05,Normal,midlane radiant
199433,49,49,radiant,%5BLHD%5D%20Piporro,1,44933,45,1.36359504257447e-05,Normal,midlane radiant
200366,51,50,radiant,%5BLHD%5D%20Piporro,1,45866,46,1.39389715463168e-05,Normal,midlane radiant
201366,53,51,radiant,%5BLHD%5D%20Piporro,1,46866,47,1.42419926668889e-05,Normal,midlane radiant
202366,53,53,radiant,%5BLHD%5D%20Piporro,1,47866,48,1.4545013787461e-05,Normal,midlane radiant
203233,55,53,radiant,%5BLHD%5D%20Piporro,1,48733,49,1.48480349080331e-05,Normal,midlane radiant
204300,55,55,radiant,%5BLHD%5D%20Piporro,1,49800,50,1.51510560286052e-05,Normal,midlane radiant
205033,56,55,radiant,%5BLHD%5D%20Piporro,1,50533,51,1.54540771491773e-05,Normal,midlane radiant
205033,56,55,radiant,%5BLHD%5D%20Piporro,1,50533,52,1.57570982697494e-05,Normal,midlane radiant
207233,54,54,radiant,%5BLHD%5D%20Piporro,1,52733,53,1.60601193903215e-05,Normal,midlane radiant
208366,56,54,radiant,%5BLHD%5D%20Piporro,1,53866,54,1.63631405108936e-05,Normal,midlane radiant
209500,56,53,radiant,%5BLHD%5D%20Piporro,1,55000,55,1.66661616314657e-05,Normal,midlane radiant
209500,56,53,radiant,%5BLHD%5D%20Piporro,1,55000,56,1.69691827520378e-05,Normal,midlane radiant
209500,56,53,radiant,%5BLHD%5D%20Piporro,1,55000,57,1.72722038726099e-05,Normal,midlane radiant
212166,57,53,radiant,%5BLHD%5D%20Piporro,1,57666,58,1.7575224993182e-05,Normal,midlane radiant
212166,57,53,radiant,%5BLHD%5D%20Piporro,1,57666,59,1.78782461137541e-05,Normal,midlane radiant
214433,56,53,radiant,%5BLHD%5D%20Piporro,1,59933,60,1.81812672343262e-05,Normal,midlane radiant
215300,54,54,radiant,%5BLHD%5D%20Piporro,1,60800,61,1.84842883548983e-05,Normal,midlane radiant
215900,53,55,radiant,%5BLHD%5D%20Piporro,1,61400,62,1.87873094754704e-05,Normal,midlane radiant
217033,54,54,radiant,%5BLHD%5D%20Piporro,1,62533,63,1.90903305960425e-05,Normal,midlane radiant
218366,56,52,radiant,%5BLHD%5D%20Piporro,1,63866,64,1.93933517166146e-05,Normal,midlane radiant
218366,56,52,radiant,%5BLHD%5D%20Piporro,1,63866,65,1.96963728371868e-05,Normal,midlane radiant
218366,56,52,radiant,%5BLHD%5D%20Piporro,1,63866,66,1.99993939577589e-05,Normal,midlane radiant
218366,56,52,radiant,%5BLHD%5D%20Piporro,1,63866,67,2.0302415078331e-05,Normal,midlane radiant
218366,56,52,radiant,%5BLHD%5D%20Piporro,1,63866,68,2.06054361989031e-05,Normal,midlane radiant
223366,55,53,radiant,%5BLHD%5D%20Piporro,1,68866,69,2.09084573194752e-05,Normal,midlane radiant
224366,57,52,radiant,%5BLHD%5D%20Piporro,1,69866,70,2.12114784400473e-05,Normal,midlane radiant
225233,56,53,radiant,%5BLHD%5D%20Piporro,1,70733,71,2.15144995606194e-05,Normal,midlane radiant
225233,56,53,radiant,%5BLHD%5D%20Piporro,1,70733,72,2.18175206811915e-05,Normal,midlane radiant
225233,56,53,radiant,%5BLHD%5D%20Piporro,1,70733,73,2.21205418017636e-05,Normal,midlane radiant
228433,57,54,radiant,%5BLHD%5D%20Piporro,1,73933,74,2.24235629223357e-05,Normal,midlane radiant
229366,57,55,radiant,%5BLHD%5D%20Piporro,1,74866,75,2.27265840429078e-05,Normal,midlane radiant
230433,56,53,radiant,%5BLHD%5D%20Piporro,1,75933,76,2.30296051634799e-05,Normal,midlane radiant
231500,57,53,radiant,%5BLHD%5D%20Piporro,1,77000,77,2.3332626284052e-05,Normal,midlane radiant
232033,57,54,radiant,%5BLHD%5D%20Piporro,1,77533,78,2.36356474046241e-05,Normal,midlane radiant
