t,x,y,team,player,won,tstd,tsync,tper,tier,zone
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,0,0,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,1,3.14458882299927e-07,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,2,6.28917764599854e-07,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,3,9.43376646899781e-07,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,4,1.25783552919971e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,5,1.57229441149964e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,6,1.88675329379956e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,7,2.20121217609949e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,8,2.51567105839942e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,9,2.83012994069934e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,10,3.14458882299927e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,11,3.4590477052992e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,12,3.77350658759913e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,13,4.08796546989905e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,14,4.40242435219898e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,15,4.71688323449891e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,16,5.03134211679883e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,17,5.34580099909876e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,18,5.66025988139869e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,19,5.97471876369862e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,20,6.28917764599854e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,21,6.60363652829847e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,22,6.9180954105984e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,23,7.23255429289832e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,24,7.54701317519825e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,25,7.86147205749818e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,26,8.1759309397981e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,27,8.49038982209803e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,28,8.80484870439796e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,29,9.11930758669789e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,30,9.43376646899781e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,31,9.74822535129774e-06,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,32,1.00626842335977e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,33,1.03771431158976e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,34,1.06916019981975e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,35,1.10060608804974e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,36,1.13205197627974e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,37,1.16349786450973e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,38,1.19494375273972e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,39,1.22638964096972e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,40,1.25783552919971e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,41,1.2892814174297e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,42,1.32072730565969e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,43,1.35217319388969e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,44,1.38361908211968e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,45,1.41506497034967e-05,Pro,base2 dire
780033,118,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,2467,46,1.44651085857966e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,47,1.47795674680966e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,48,1.50940263503965e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,49,1.54084852326964e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,50,1.57229441149964e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,51,1.60374029972963e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,52,1.63518618795962e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,53,1.66663207618961e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,54,1.69807796441961e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,55,1.7295238526496e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,56,1.76096974087959e-05,Pro,base2 dire
823766,117,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,46200,57,1.79241562910958e-05,Pro,base2 dire
835300,116,106,dire,%5BHyperX%5D%20Liquid%60qojqva,0,57734,58,1.82386151733958e-05,Pro,base2 dire
836300,115,104,dire,%5BHyperX%5D%20Liquid%60qojqva,0,58734,59,1.85530740556957e-05,Pro,base2 dire
837366,113,102,dire,%5BHyperX%5D%20Liquid%60qojqva,0,59800,60,1.88675329379956e-05,Pro,base2 dire
838433,112,100,dire,%5BHyperX%5D%20Liquid%60qojqva,0,60867,61,1.91819918202956e-05,Pro,base2 dire
839500,111,98,dire,%5BHyperX%5D%20Liquid%60qojqva,0,61934,62,1.94964507025955e-05,Pro,base2 dire
840566,109,96,dire,%5BHyperX%5D%20Liquid%60qojqva,0,63000,63,1.98109095848954e-05,Pro,base2 dire
841500,107,95,dire,%5BHyperX%5D%20Liquid%60qojqva,0,63934,64,2.01253684671953e-05,Pro,base2 dire
842166,106,94,dire,%5BHyperX%5D%20Liquid%60qojqva,0,64600,65,2.04398273494953e-05,Pro,base2 dire
843433,104,92,dire,%5BHyperX%5D%20Liquid%60qojqva,0,65867,66,2.07542862317952e-05,Pro,base2 dire
844566,103,90,dire,%5BHyperX%5D%20Liquid%60qojqva,0,67000,67,2.10687451140951e-05,Pro,base2 dire
845566,101,89,dire,%5BHyperX%5D%20Liquid%60qojqva,0,68000,68,2.1383203996395e-05,Pro,base2 dire
846300,100,87,dire,%5BHyperX%5D%20Liquid%60qojqva,0,68734,69,2.1697662878695e-05,Pro,base2 dire
847233,98,86,dire,%5BHyperX%5D%20Liquid%60qojqva,0,69667,70,2.20121217609949e-05,Pro,base2 dire
848566,96,84,dire,%5BHyperX%5D%20Liquid%60qojqva,0,71000,71,2.23265806432948e-05,Pro,midlane dire
849500,94,83,dire,%5BHyperX%5D%20Liquid%60qojqva,0,71934,72,2.26410395255948e-05,Pro,midlane dire
850433,93,81,dire,%5BHyperX%5D%20Liquid%60qojqva,0,72867,73,2.29554984078947e-05,Pro,midlane dire
851300,91,80,dire,%5BHyperX%5D%20Liquid%60qojqva,0,73734,74,2.32699572901946e-05,Pro,midlane dire
852566,89,78,dire,%5BHyperX%5D%20Liquid%60qojqva,0,75000,75,2.35844161724945e-05,Pro,midlane dire
