t,x,y,team,player,won,tstd,tsync,tper,tier,zone
835133,33,10,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,933,0,0,VeryHigh,base1 radiant
835133,33,10,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,933,1,3.03027272757575e-07,VeryHigh,base1 radiant
836000,35,11,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,1800,2,6.06054545515151e-07,VeryHigh,base1 radiant
837200,38,11,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,3000,3,9.09081818272726e-07,VeryHigh,bottomlane radiant
838066,40,11,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,3866,4,1.2121090910303e-06,VeryHigh,bottomlane radiant
838933,42,11,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,4733,5,1.51513636378788e-06,VeryHigh,bottomlane radiant
840200,45,11,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,6000,6,1.81816363654545e-06,VeryHigh,bottomlane radiant
841066,47,11,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,6866,7,2.12119090930303e-06,VeryHigh,bottomlane radiant
841866,49,11,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,7666,8,2.4242181820606e-06,VeryHigh,bottomlane radiant
843200,52,11,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,9000,9,2.72724545481818e-06,VeryHigh,bottomlane radiant
844066,54,11,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,9866,10,3.03027272757575e-06,VeryHigh,bottomlane radiant
845200,56,12,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,11000,11,3.33330000033333e-06,VeryHigh,bottomlane radiant
846133,58,13,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,11933,12,3.63632727309091e-06,VeryHigh,jungle radiant
847066,60,14,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,12866,13,3.93935454584848e-06,VeryHigh,jungle radiant
847800,62,14,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,13600,14,4.24238181860606e-06,VeryHigh,void radiant
849133,65,15,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,14933,15,4.54540909136363e-06,VeryHigh,bottomlane radiant
850000,67,15,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,15800,16,4.84843636412121e-06,VeryHigh,bottomlane radiant
851133,69,17,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,16933,17,5.15146363687878e-06,VeryHigh,bottomlane radiant
852200,70,19,radiant,%EF%BC%B3%EF%BD%8C%EF%BD%89%EF%BD%90%EF%BD%90%EF%BD%99%EF%BC%8D,1,18000,18,5.45449090963636e-06,VeryHigh,jungle radiant
