t,x,y,team,player,won,tstd,tsync,tper,tier,zone
384866,113,59,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9000,0,0,Normal,bottomlane dire
384866,113,59,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9000,1,4.38558021226208e-07,Normal,bottomlane dire
384866,113,59,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9000,2,8.77116042452416e-07,Normal,bottomlane dire
384866,113,59,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9000,3,1.31567406367862e-06,Normal,bottomlane dire
384866,113,59,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9000,4,1.75423208490483e-06,Normal,bottomlane dire
384866,113,59,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9000,5,2.19279010613104e-06,Normal,bottomlane dire
384866,113,59,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9000,6,2.63134812735725e-06,Normal,bottomlane dire
384866,113,59,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9000,7,3.06990614858346e-06,Normal,bottomlane dire
384866,113,59,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9000,8,3.50846416980967e-06,Normal,bottomlane dire
384866,113,59,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9000,9,3.94702219103587e-06,Normal,bottomlane dire
385466,114,58,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,9600,10,4.38558021226208e-06,Normal,bottomlane dire
386866,114,55,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,11000,11,4.82413823348829e-06,Normal,bottomlane dire
387733,114,53,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,11867,12,5.2626962547145e-06,Normal,bottomlane dire
388800,114,51,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,12934,13,5.70125427594071e-06,Normal,bottomlane dire
389600,113,49,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,13734,14,6.13981229716692e-06,Normal,bottomlane dire
390866,114,46,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,15000,15,6.57837031839312e-06,Normal,bottomlane dire
391800,113,44,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,15934,16,7.01692833961933e-06,Normal,bottomlane dire
392800,114,42,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,16934,17,7.45548636084554e-06,Normal,bottomlane dire
393666,114,40,dire,%D0%9D%D0%B5%D0%B7%D0%BD%D0%B0%D0%B9%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9B%D1%83%D0%BD%D0%B5,1,17800,18,7.89404438207175e-06,Normal,bottomlane dire
