t,x,y,team,player,won,tstd,tsync,tper,tier,zone
138533,50,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,4867,0,0,VeryHigh,bottomlane radiant
138533,50,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,4867,1,3.96809650410698e-07,VeryHigh,bottomlane radiant
138533,50,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,4867,2,7.93619300821396e-07,VeryHigh,bottomlane radiant
138533,50,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,4867,3,1.19042895123209e-06,VeryHigh,bottomlane radiant
138533,50,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,4867,4,1.58723860164279e-06,VeryHigh,bottomlane radiant
138533,50,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,4867,5,1.98404825205349e-06,VeryHigh,bottomlane radiant
139400,52,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,5734,6,2.38085790246419e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,7,2.77766755287489e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,8,3.17447720328558e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,9,3.57128685369628e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,10,3.96809650410698e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,11,4.36490615451768e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,12,4.76171580492838e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,13,5.15852545533907e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,14,5.55533510574977e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,15,5.95214475616047e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,16,6.34895440657117e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,17,6.74576405698187e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,18,7.14257370739256e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,19,7.53938335780326e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,20,7.93619300821396e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,21,8.33300265862466e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,22,8.72981230903536e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,23,9.12662195944605e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,24,9.52343160985675e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,25,9.92024126026745e-06,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,26,1.03170509106781e-05,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,27,1.07138605610888e-05,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,28,1.11106702114995e-05,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,29,1.15074798619102e-05,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,30,1.19042895123209e-05,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,31,1.23010991627316e-05,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,32,1.26979088131423e-05,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,33,1.3094718463553e-05,VeryHigh,bottomlane radiant
140666,54,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,7000,34,1.34915281139637e-05,VeryHigh,bottomlane radiant
168666,51,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,35000,35,1.38883377643744e-05,VeryHigh,bottomlane radiant
169533,49,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,35867,36,1.42851474147851e-05,VeryHigh,bottomlane radiant
170400,47,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,36734,37,1.46819570651958e-05,VeryHigh,bottomlane radiant
171466,48,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,37800,38,1.50787667156065e-05,VeryHigh,bottomlane radiant
171466,48,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,37800,39,1.54755763660172e-05,VeryHigh,bottomlane radiant
171466,48,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,37800,40,1.58723860164279e-05,VeryHigh,bottomlane radiant
171466,48,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,37800,41,1.62691956668386e-05,VeryHigh,bottomlane radiant
171466,48,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,37800,42,1.66660053172493e-05,VeryHigh,bottomlane radiant
171466,48,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,37800,43,1.706281496766e-05,VeryHigh,bottomlane radiant
177600,49,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,43934,44,1.74596246180707e-05,VeryHigh,bottomlane radiant
178533,51,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,44867,45,1.78564342684814e-05,VeryHigh,bottomlane radiant
179666,53,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,46000,46,1.82532439188921e-05,VeryHigh,bottomlane radiant
180266,55,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,46600,47,1.86500535693028e-05,VeryHigh,bottomlane radiant
181533,58,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,47867,48,1.90468632197135e-05,VeryHigh,bottomlane radiant
182400,60,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,48734,49,1.94436728701242e-05,VeryHigh,bottomlane radiant
183266,62,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,49600,50,1.98404825205349e-05,VeryHigh,bottomlane radiant
184600,65,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,50934,51,2.02372921709456e-05,VeryHigh,bottomlane radiant
185400,67,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,51734,52,2.06341018213563e-05,VeryHigh,bottomlane radiant
186266,69,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,52600,53,2.1030911471767e-05,VeryHigh,bottomlane radiant
187600,72,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,53934,54,2.14277211221777e-05,VeryHigh,bottomlane radiant
188400,74,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,54734,55,2.18245307725884e-05,VeryHigh,bottomlane radiant
189266,76,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,55600,56,2.22213404229991e-05,VeryHigh,bottomlane radiant
190600,79,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,56934,57,2.26181500734098e-05,VeryHigh,bottomlane radiant
191466,81,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,57800,58,2.30149597238205e-05,VeryHigh,bottomlane radiant
191466,81,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,57800,59,2.34117693742312e-05,VeryHigh,bottomlane radiant
191466,81,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,57800,60,2.38085790246419e-05,VeryHigh,bottomlane radiant
191466,81,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,57800,61,2.42053886750526e-05,VeryHigh,bottomlane radiant
191466,81,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,57800,62,2.46021983254633e-05,VeryHigh,bottomlane radiant
191466,81,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,57800,63,2.4999007975874e-05,VeryHigh,bottomlane radiant
191466,81,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,57800,64,2.53958176262847e-05,VeryHigh,bottomlane radiant
191466,81,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,57800,65,2.57926272766954e-05,VeryHigh,bottomlane radiant
199666,83,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,66000,66,2.61894369271061e-05,VeryHigh,bottomlane radiant
200533,85,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,66867,67,2.65862465775168e-05,VeryHigh,bottomlane radiant
201400,87,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,67734,68,2.69830562279275e-05,VeryHigh,bottomlane radiant
202666,90,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,69000,69,2.73798658783382e-05,VeryHigh,bottomlane radiant
203533,92,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,69867,70,2.77766755287489e-05,VeryHigh,bottomlane radiant
204400,94,10,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,70734,71,2.81734851791596e-05,VeryHigh,bottomlane radiant
205266,96,11,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,71600,72,2.85702948295703e-05,VeryHigh,bottomlane radiant
206666,99,12,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,73000,73,2.8967104479981e-05,VeryHigh,bottomlane radiant
207666,101,13,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,74000,74,2.93639141303917e-05,VeryHigh,bottomlane radiant
208600,103,14,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,74934,75,2.97607237808023e-05,VeryHigh,bottomlane radiant
209666,105,16,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,76000,76,3.0157533431213e-05,VeryHigh,bottomlane radiant
210400,106,17,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,76734,77,3.05543430816237e-05,VeryHigh,bottomlane radiant
211533,108,19,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,77867,78,3.09511527320344e-05,VeryHigh,bottomlane radiant
212533,108,21,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,78867,79,3.13479623824451e-05,VeryHigh,bottomlane radiant
213666,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,80000,80,3.17447720328558e-05,VeryHigh,bottomlane radiant
213666,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,80000,81,3.21415816832665e-05,VeryHigh,bottomlane radiant
215533,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,81867,82,3.25383913336772e-05,VeryHigh,bottomlane radiant
215800,107,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,82134,83,3.29352009840879e-05,VeryHigh,bottomlane radiant
216733,108,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,83067,84,3.33320106344986e-05,VeryHigh,bottomlane radiant
216733,108,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,83067,85,3.37288202849093e-05,VeryHigh,bottomlane radiant
219400,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,85734,86,3.412562993532e-05,VeryHigh,bottomlane radiant
220600,109,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,86934,87,3.45224395857307e-05,VeryHigh,bottomlane radiant
221600,108,24,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,87934,88,3.49192492361414e-05,VeryHigh,bottomlane radiant
222666,106,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,89000,89,3.53160588865521e-05,VeryHigh,void radiant
222933,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,89267,90,3.57128685369628e-05,VeryHigh,bottomlane radiant
224000,108,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,90334,91,3.61096781873735e-05,VeryHigh,bottomlane radiant
224000,108,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,90334,92,3.65064878377842e-05,VeryHigh,bottomlane radiant
224000,108,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,90334,93,3.69032974881949e-05,VeryHigh,bottomlane radiant
224000,108,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,90334,94,3.73001071386056e-05,VeryHigh,bottomlane radiant
228066,108,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,94400,95,3.76969167890163e-05,VeryHigh,bottomlane radiant
229266,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,95600,96,3.8093726439427e-05,VeryHigh,bottomlane radiant
229266,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,95600,97,3.84905360898377e-05,VeryHigh,bottomlane radiant
231200,106,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,97534,98,3.88873457402484e-05,VeryHigh,void radiant
232533,107,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,98867,99,3.92841553906591e-05,VeryHigh,bottomlane radiant
232533,107,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,98867,100,3.96809650410698e-05,VeryHigh,bottomlane radiant
232533,107,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,98867,101,4.00777746914805e-05,VeryHigh,bottomlane radiant
232533,107,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,98867,102,4.04745843418912e-05,VeryHigh,bottomlane radiant
236200,107,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,102534,103,4.08713939923019e-05,VeryHigh,bottomlane radiant
237333,108,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,103667,104,4.12682036427126e-05,VeryHigh,bottomlane radiant
238333,109,21,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,104667,105,4.16650132931233e-05,VeryHigh,bottomlane radiant
239200,109,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,105534,106,4.2061822943534e-05,VeryHigh,bottomlane radiant
240066,109,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,106400,107,4.24586325939447e-05,VeryHigh,bottomlane radiant
241533,108,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,107867,108,4.28554422443554e-05,VeryHigh,bottomlane radiant
241533,108,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,107867,109,4.32522518947661e-05,VeryHigh,bottomlane radiant
242933,107,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,109267,110,4.36490615451768e-05,VeryHigh,bottomlane radiant
244600,108,24,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,110934,111,4.40458711955875e-05,VeryHigh,bottomlane radiant
245000,108,25,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,111334,112,4.44426808459982e-05,VeryHigh,bottomlane radiant
246066,109,26,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,112400,113,4.48394904964089e-05,VeryHigh,bottomlane radiant
246066,109,26,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,112400,114,4.52363001468196e-05,VeryHigh,bottomlane radiant
248666,109,24,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,115000,115,4.56331097972303e-05,VeryHigh,bottomlane radiant
249400,109,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,115734,116,4.6029919447641e-05,VeryHigh,bottomlane radiant
250200,110,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,116534,117,4.64267290980517e-05,VeryHigh,bottomlane radiant
251533,108,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,117867,118,4.68235387484624e-05,VeryHigh,bottomlane radiant
252000,107,24,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,118334,119,4.72203483988731e-05,VeryHigh,bottomlane radiant
253600,108,25,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,119934,120,4.76171580492838e-05,VeryHigh,bottomlane radiant
254666,108,26,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,121000,121,4.80139676996945e-05,VeryHigh,bottomlane radiant
255333,109,27,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,121667,122,4.84107773501052e-05,VeryHigh,bottomlane radiant
255333,109,27,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,121667,123,4.88075870005159e-05,VeryHigh,bottomlane radiant
257600,108,27,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,123934,124,4.92043966509266e-05,VeryHigh,bottomlane radiant
258200,108,25,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,124534,125,4.96012063013372e-05,VeryHigh,bottomlane radiant
259533,108,24,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,125867,126,4.99980159517479e-05,VeryHigh,bottomlane radiant
260600,108,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,126934,127,5.03948256021586e-05,VeryHigh,bottomlane radiant
261200,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,127534,128,5.07916352525693e-05,VeryHigh,bottomlane radiant
261200,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,127534,129,5.118844490298e-05,VeryHigh,bottomlane radiant
261200,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,127534,130,5.15852545533907e-05,VeryHigh,bottomlane radiant
261200,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,127534,131,5.19820642038014e-05,VeryHigh,bottomlane radiant
261200,107,22,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,127534,132,5.23788738542121e-05,VeryHigh,bottomlane radiant
266666,108,23,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,133000,133,5.27756835046228e-05,VeryHigh,bottomlane radiant
267666,110,24,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,134000,134,5.31724931550335e-05,VeryHigh,bottomlane radiant
268533,112,25,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,134867,135,5.35693028054442e-05,VeryHigh,bottomlane radiant
269400,114,25,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,135734,136,5.39661124558549e-05,VeryHigh,bottomlane radiant
270533,116,26,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,136867,137,5.43629221062656e-05,VeryHigh,bottomlane radiant
271666,115,26,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,138000,138,5.47597317566763e-05,VeryHigh,bottomlane radiant
272533,114,28,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,138867,139,5.5156541407087e-05,VeryHigh,bottomlane radiant
273666,113,28,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,140000,140,5.55533510574977e-05,VeryHigh,bottomlane radiant
274666,113,28,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,141000,141,5.59501607079084e-05,VeryHigh,bottomlane radiant
274933,113,29,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,141267,142,5.63469703583191e-05,VeryHigh,bottomlane radiant
276266,114,30,radiant,%E5%B0%8F%E9%92%B0XIAO_YU_,0,142600,143,5.67437800087298e-05,VeryHigh,bottomlane radiant
