t,x,y,team,player,won,tstd,tsync,tper,tier,zone
536333,12,13,radiant,EG%2EArteezy,1,600,0,0,Pro,base1 radiant
536333,12,13,radiant,EG%2EArteezy,1,600,1,4.79095620778569e-07,Pro,base1 radiant
536333,12,13,radiant,EG%2EArteezy,1,600,2,9.58191241557137e-07,Pro,base1 radiant
536333,12,13,radiant,EG%2EArteezy,1,600,3,1.43728686233571e-06,Pro,base1 radiant
539533,12,14,radiant,EG%2EArteezy,1,3800,4,1.91638248311427e-06,Pro,base1 radiant
540333,13,16,radiant,EG%2EArteezy,1,4600,5,2.39547810389284e-06,Pro,base1 radiant
541600,15,18,radiant,EG%2EArteezy,1,5867,6,2.87457372467141e-06,Pro,base1 radiant
542400,16,20,radiant,EG%2EArteezy,1,6667,7,3.35366934544998e-06,Pro,base1 radiant
543600,18,22,radiant,EG%2EArteezy,1,7867,8,3.83276496622855e-06,Pro,base1 radiant
544600,20,23,radiant,EG%2EArteezy,1,8867,9,4.31186058700712e-06,Pro,base1 radiant
545466,22,24,radiant,EG%2EArteezy,1,9733,10,4.79095620778569e-06,Pro,base1 radiant
546400,24,25,radiant,EG%2EArteezy,1,10667,11,5.27005182856426e-06,Pro,base1 radiant
547533,26,27,radiant,EG%2EArteezy,1,11800,12,5.74914744934282e-06,Pro,base1 radiant
548600,26,29,radiant,EG%2EArteezy,1,12867,13,6.22824307012139e-06,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,14,6.70733869089996e-06,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,15,7.18643431167853e-06,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,16,7.6655299324571e-06,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,17,8.14462555323567e-06,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,18,8.62372117401424e-06,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,19,9.10281679479281e-06,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,20,9.58191241557137e-06,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,21,1.00610080363499e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,22,1.05401036571285e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,23,1.10191992779071e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,24,1.14982948986856e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,25,1.19773905194642e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,26,1.24564861402428e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,27,1.29355817610214e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,28,1.34146773817999e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,29,1.38937730025785e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,30,1.43728686233571e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,31,1.48519642441356e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,32,1.53310598649142e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,33,1.58101554856928e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,34,1.62892511064713e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,35,1.67683467272499e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,36,1.72474423480285e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,37,1.7726537968807e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,38,1.82056335895856e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,39,1.86847292103642e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,40,1.91638248311427e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,41,1.96429204519213e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,42,2.01220160726999e-05,Pro,base1 radiant
549733,27,29,radiant,EG%2EArteezy,1,14000,43,2.06011116934785e-05,Pro,base1 radiant
