t,x,y,team,player,won,tstd,tsync,tper,tier,zone
373166,116,108,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,666,0,0,High,base2 dire
373166,116,108,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,666,1,3.95184128140825e-07,High,base2 dire
374500,113,108,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,2000,2,7.90368256281649e-07,High,base2 dire
375433,111,107,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,2933,3,1.18555238442247e-06,High,base2 dire
376366,109,107,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,3866,4,1.5807365125633e-06,High,base2 dire
377300,107,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,4800,5,1.97592064070412e-06,High,base2 dire
378233,105,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,5733,6,2.37110476884495e-06,High,base2 dire
379166,103,105,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,6666,7,2.76628889698577e-06,High,base2 dire
380100,101,105,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,7600,8,3.1614730251266e-06,High,base2 dire
381433,98,105,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,8933,9,3.55665715326742e-06,High,base2 dire
382366,96,105,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,9866,10,3.95184128140825e-06,High,base2 dire
383233,94,105,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,10733,11,4.34702540954907e-06,High,base2 dire
384433,92,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,11933,12,4.7422095376899e-06,High,base2 dire
385233,90,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,12733,13,5.13739366583072e-06,High,base2 dire
386166,88,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,13666,14,5.53257779397155e-06,High,base2 dire
387500,85,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,15000,15,5.92776192211237e-06,High,toplane dire
388433,83,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,15933,16,6.32294605025319e-06,High,toplane dire
389300,81,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,16800,17,6.71813017839402e-06,High,toplane dire
390233,79,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,17733,18,7.11331430653484e-06,High,toplane dire
391100,77,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,18600,19,7.50849843467567e-06,High,toplane dire
392433,74,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,19933,20,7.90368256281649e-06,High,toplane dire
393366,72,106,dire,%E2%94%BC%20Zero%2EPuPP3ts%20%E2%94%BC,0,20866,21,8.29886669095732e-06,High,toplane dire
