t,x,y,team,player,won,tstd,tsync,tper,tier,zone
204166,110,92,dire,%E5%92%AA%E5%92%95,1,733,0,0,VeryHigh,base2 dire
204166,110,92,dire,%E5%92%AA%E5%92%95,1,733,1,3.55555555555556e-07,VeryHigh,base2 dire
205033,109,90,dire,%E5%92%AA%E5%92%95,1,1600,2,7.11111111111111e-07,VeryHigh,base2 dire
206366,107,88,dire,%E5%92%AA%E5%92%95,1,2933,3,1.06666666666667e-06,VeryHigh,base2 dire
207233,105,88,dire,%E5%92%AA%E5%92%95,1,3800,4,1.42222222222222e-06,VeryHigh,base2 dire
208100,103,88,dire,%E5%92%AA%E5%92%95,1,4667,5,1.77777777777778e-06,VeryHigh,base2 dire
209366,100,88,dire,%E5%92%AA%E5%92%95,1,5933,6,2.13333333333333e-06,VeryHigh,base2 dire
210300,98,87,dire,%E5%92%AA%E5%92%95,1,6867,7,2.48888888888889e-06,VeryHigh,base2 dire
211166,96,87,dire,%E5%92%AA%E5%92%95,1,7733,8,2.84444444444444e-06,VeryHigh,base2 dire
212033,94,87,dire,%E5%92%AA%E5%92%95,1,8600,9,3.2e-06,VeryHigh,midlane dire
213366,91,87,dire,%E5%92%AA%E5%92%95,1,9933,10,3.55555555555556e-06,VeryHigh,midlane dire
214233,89,88,dire,%E5%92%AA%E5%92%95,1,10800,11,3.91111111111111e-06,VeryHigh,midlane dire
215233,87,89,dire,%E5%92%AA%E5%92%95,1,11800,12,4.26666666666667e-06,VeryHigh,midlane dire
216233,85,90,dire,%E5%92%AA%E5%92%95,1,12800,13,4.62222222222222e-06,VeryHigh,midlane dire
217033,83,90,dire,%E5%92%AA%E5%92%95,1,13600,14,4.97777777777778e-06,VeryHigh,jungle dire
218433,80,91,dire,%E5%92%AA%E5%92%95,1,15000,15,5.33333333333333e-06,VeryHigh,jungle dire
219433,78,92,dire,%E5%92%AA%E5%92%95,1,16000,16,5.68888888888889e-06,VeryHigh,jungle dire
219966,78,91,dire,%E5%92%AA%E5%92%95,1,16533,17,6.04444444444444e-06,VeryHigh,jungle dire
221300,80,89,dire,%E5%92%AA%E5%92%95,1,17867,18,6.4e-06,VeryHigh,jungle dire
222033,80,87,dire,%E5%92%AA%E5%92%95,1,18600,19,6.75555555555556e-06,VeryHigh,void dire
223300,82,85,dire,%E5%92%AA%E5%92%95,1,19867,20,7.11111111111111e-06,VeryHigh,midlane dire
224366,81,86,dire,%E5%92%AA%E5%92%95,1,20933,21,7.46666666666667e-06,VeryHigh,midlane dire
225433,80,88,dire,%E5%92%AA%E5%92%95,1,22000,22,7.82222222222222e-06,VeryHigh,jungle dire
226366,79,90,dire,%E5%92%AA%E5%92%95,1,22933,23,8.17777777777778e-06,VeryHigh,jungle dire
227366,77,91,dire,%E5%92%AA%E5%92%95,1,23933,24,8.53333333333333e-06,VeryHigh,jungle dire
228300,75,92,dire,%E5%92%AA%E5%92%95,1,24867,25,8.88888888888889e-06,VeryHigh,jungle dire
229366,73,93,dire,%E5%92%AA%E5%92%95,1,25933,26,9.24444444444444e-06,VeryHigh,jungle dire
230233,71,94,dire,%E5%92%AA%E5%92%95,1,26800,27,9.6e-06,VeryHigh,jungle dire
231366,69,95,dire,%E5%92%AA%E5%92%95,1,27933,28,9.95555555555556e-06,VeryHigh,jungle dire
232033,68,96,dire,%E5%92%AA%E5%92%95,1,28600,29,1.03111111111111e-05,VeryHigh,jungle dire
233366,65,97,dire,%E5%92%AA%E5%92%95,1,29933,30,1.06666666666667e-05,VeryHigh,jungle dire
234233,63,96,dire,%E5%92%AA%E5%92%95,1,30800,31,1.10222222222222e-05,VeryHigh,jungle dire
235100,61,96,dire,%E5%92%AA%E5%92%95,1,31667,32,1.13777777777778e-05,VeryHigh,jungle dire
236433,58,97,dire,%E5%92%AA%E5%92%95,1,33000,33,1.17333333333333e-05,VeryHigh,jungle dire
237300,56,97,dire,%E5%92%AA%E5%92%95,1,33867,34,1.20888888888889e-05,VeryHigh,jungle dire
238166,54,97,dire,%E5%92%AA%E5%92%95,1,34733,35,1.24444444444444e-05,VeryHigh,jungle dire
239433,51,97,dire,%E5%92%AA%E5%92%95,1,36000,36,1.28e-05,VeryHigh,jungle dire
240300,49,97,dire,%E5%92%AA%E5%92%95,1,36867,37,1.31555555555556e-05,VeryHigh,jungle dire
241166,47,97,dire,%E5%92%AA%E5%92%95,1,37733,38,1.35111111111111e-05,VeryHigh,jungle dire
242033,45,97,dire,%E5%92%AA%E5%92%95,1,38600,39,1.38666666666667e-05,VeryHigh,jungle dire
243366,42,97,dire,%E5%92%AA%E5%92%95,1,39933,40,1.42222222222222e-05,VeryHigh,jungle dire
244233,40,97,dire,%E5%92%AA%E5%92%95,1,40800,41,1.45777777777778e-05,VeryHigh,jungle dire
245100,38,97,dire,%E5%92%AA%E5%92%95,1,41667,42,1.49333333333333e-05,VeryHigh,jungle dire
246433,35,96,dire,%E5%92%AA%E5%92%95,1,43000,43,1.52888888888889e-05,VeryHigh,jungle dire
247433,33,95,dire,%E5%92%AA%E5%92%95,1,44000,44,1.56444444444444e-05,VeryHigh,jungle dire
247966,32,94,dire,%E5%92%AA%E5%92%95,1,44533,45,1.6e-05,VeryHigh,jungle dire
249433,29,93,dire,%E5%92%AA%E5%92%95,1,46000,46,1.63555555555556e-05,VeryHigh,jungle dire
250433,27,92,dire,%E5%92%AA%E5%92%95,1,47000,47,1.67111111111111e-05,VeryHigh,jungle dire
251366,25,91,dire,%E5%92%AA%E5%92%95,1,47933,48,1.70666666666667e-05,VeryHigh,jungle dire
252366,23,90,dire,%E5%92%AA%E5%92%95,1,48933,49,1.74222222222222e-05,VeryHigh,jungle dire
253233,21,90,dire,%E5%92%AA%E5%92%95,1,49800,50,1.77777777777778e-05,VeryHigh,jungle dire
254366,19,91,dire,%E5%92%AA%E5%92%95,1,50933,51,1.81333333333333e-05,VeryHigh,toplane dire
255166,18,92,dire,%E5%92%AA%E5%92%95,1,51733,52,1.84888888888889e-05,VeryHigh,toplane dire
