t,x,y,team,player,won,tstd,tsync,tper,tier,zone
224800,112,44,dire,Alexonders,0,21000,0,0,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,1,4.90164121652853e-07,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,2,9.80328243305706e-07,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,3,1.47049236495856e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,4,1.96065648661141e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,5,2.45082060826427e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,6,2.94098472991712e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,7,3.43114885156997e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,8,3.92131297322282e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,9,4.41147709487568e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,10,4.90164121652853e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,11,5.39180533818138e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,12,5.88196945983424e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,13,6.37213358148709e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,14,6.86229770313994e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,15,7.3524618247928e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,16,7.84262594644565e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,17,8.3327900680985e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,18,8.82295418975135e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,19,9.31311831140421e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,20,9.80328243305706e-06,Normal,bottomlane dire
224800,112,44,dire,Alexonders,0,21000,21,1.02934465547099e-05,Normal,bottomlane dire
225666,112,42,dire,Alexonders,0,21866,22,1.07836106763628e-05,Normal,bottomlane dire
226533,112,40,dire,Alexonders,0,22733,23,1.12737747980156e-05,Normal,bottomlane dire
227400,112,38,dire,Alexonders,0,23600,24,1.17639389196685e-05,Normal,bottomlane dire
228800,111,35,dire,Alexonders,0,25000,25,1.22541030413213e-05,Normal,bottomlane radiant
229800,112,33,dire,Alexonders,0,26000,26,1.27442671629742e-05,Normal,bottomlane radiant
230800,112,32,dire,Alexonders,0,27000,27,1.3234431284627e-05,Normal,bottomlane radiant
231533,112,30,dire,Alexonders,0,27733,28,1.37245954062799e-05,Normal,bottomlane radiant
231533,112,30,dire,Alexonders,0,27733,29,1.42147595279327e-05,Normal,bottomlane radiant
231533,112,30,dire,Alexonders,0,27733,30,1.47049236495856e-05,Normal,bottomlane radiant
234733,112,28,dire,Alexonders,0,30933,31,1.51950877712384e-05,Normal,bottomlane radiant
235666,111,26,dire,Alexonders,0,31866,32,1.56852518928913e-05,Normal,bottomlane radiant
235666,111,26,dire,Alexonders,0,31866,33,1.61754160145442e-05,Normal,bottomlane radiant
235666,111,26,dire,Alexonders,0,31866,34,1.6665580136197e-05,Normal,bottomlane radiant
238466,110,25,dire,Alexonders,0,34666,35,1.71557442578499e-05,Normal,bottomlane radiant
239266,110,24,dire,Alexonders,0,35466,36,1.76459083795027e-05,Normal,bottomlane radiant
240066,110,25,dire,Alexonders,0,36266,37,1.81360725011556e-05,Normal,bottomlane radiant
240066,110,25,dire,Alexonders,0,36266,38,1.86262366228084e-05,Normal,bottomlane radiant
