t,x,y,team,player,won,tstd,tsync,tper,tier,zone
221533,77,68,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,933,0,0,High,midlane dire
221533,77,68,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,933,1,6.39359208626746e-07,High,midlane dire
222600,75,67,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,2000,2,1.27871841725349e-06,High,midlane dire
223333,73,67,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,2733,3,1.91807762588024e-06,High,midlane dire
224466,71,65,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,3866,4,2.55743683450698e-06,High,midlane dire
225400,71,65,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,4800,5,3.19679604313373e-06,High,midlane dire
226400,69,64,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,5800,6,3.83615525176048e-06,High,midlane dire
227400,67,63,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,6800,7,4.47551446038722e-06,High,midlane dire
228600,65,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,8000,8,5.11487366901397e-06,High,midlane dire
229533,63,63,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,8933,9,5.75423287764071e-06,High,midlane dire
230600,64,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,10000,10,6.39359208626746e-06,High,midlane dire
231600,64,60,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,11000,11,7.03295129489421e-06,High,midlane dire
232600,64,63,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,12000,12,7.67231050352095e-06,High,midlane dire
233200,64,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,12600,13,8.3116697121477e-06,High,midlane dire
234600,63,59,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,14000,14,8.95102892077444e-06,High,midlane dire
234600,63,59,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,14000,15,9.59038812940119e-06,High,midlane dire
236133,64,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,15533,16,1.02297473380279e-05,High,midlane dire
236133,64,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,15533,17,1.08691065466547e-05,High,midlane dire
238400,64,60,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,17800,18,1.15084657552814e-05,High,midlane dire
238400,64,60,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,17800,19,1.21478249639082e-05,High,midlane dire
240200,64,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,19600,20,1.27871841725349e-05,High,midlane dire
240866,65,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,20266,21,1.34265433811617e-05,High,midlane dire
242466,64,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,21866,22,1.40659025897884e-05,High,midlane dire
242466,64,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,21866,23,1.47052617984152e-05,High,midlane dire
242466,64,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,21866,24,1.53446210070419e-05,High,midlane dire
242466,64,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,21866,25,1.59839802156686e-05,High,midlane dire
246400,66,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,25800,26,1.66233394242954e-05,High,midlane dire
247533,67,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,26933,27,1.72626986329221e-05,High,midlane dire
248533,69,60,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,27933,28,1.79020578415489e-05,High,jungle dire
249333,67,60,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,28733,29,1.85414170501756e-05,High,midlane dire
250333,66,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,29733,30,1.91807762588024e-05,High,midlane dire
251266,64,63,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,30666,31,1.98201354674291e-05,High,midlane dire
251266,64,63,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,30666,32,2.04594946760559e-05,High,midlane dire
253400,65,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,32800,33,2.10988538846826e-05,High,midlane dire
253400,65,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,32800,34,2.17382130933094e-05,High,midlane dire
255400,66,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,34800,35,2.23775723019361e-05,High,midlane dire
256200,66,62,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,35600,36,2.30169315105629e-05,High,midlane dire
257600,64,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,37000,37,2.36562907191896e-05,High,midlane dire
258000,63,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,37400,38,2.42956499278163e-05,High,midlane dire
259466,64,60,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,38866,39,2.49350091364431e-05,High,midlane dire
260600,65,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,40000,40,2.55743683450698e-05,High,midlane dire
261533,65,61,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,40933,41,2.62137275536966e-05,High,midlane dire
262533,63,60,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,41933,42,2.68530867623233e-05,High,midlane dire
263000,62,60,dire,%E5%81%87%E8%A3%85%E5%BE%88%E6%80%80%E6%97%A7,0,42400,43,2.74924459709501e-05,High,midlane dire
