t,x,y,team,player,won,tstd,tsync,tper,tier,zone
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,0,0,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,1,4.73342980063267e-07,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,2,9.46685960126534e-07,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,3,1.4200289401898e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,4,1.89337192025307e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,5,2.36671490031634e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,6,2.8400578803796e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,7,3.31340086044287e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,8,3.78674384050614e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,9,4.2600868205694e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,10,4.73342980063267e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,11,5.20677278069594e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,12,5.6801157607592e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,13,6.15345874082247e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,14,6.62680172088574e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,15,7.10014470094901e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,16,7.57348768101227e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,17,8.04683066107554e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,18,8.52017364113881e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,19,8.99351662120207e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,20,9.46685960126534e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,21,9.94020258132861e-06,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,22,1.04135455613919e-05,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,23,1.08868885414551e-05,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,24,1.13602315215184e-05,Normal,bottomlane dire
360100,113,50,dire,%2A%E2%80%A0%20H%40wK3Y3%20%E2%80%A0%2A,1,47400,25,1.18335745015817e-05,Normal,bottomlane dire
