t,x,y,team,player,won,tstd,tsync,tper,tier,zone
130766,108,107,dire,%2D%20D3M0N%20%2A,0,0,0,0,VeryHigh,base2 dire
131633,106,107,dire,%2D%20D3M0N%20%2A,0,867,1,5.55524693072607e-07,VeryHigh,base2 dire
132033,105,107,dire,%2D%20D3M0N%20%2A,0,1267,2,1.11104938614521e-06,VeryHigh,base2 dire
132033,105,107,dire,%2D%20D3M0N%20%2A,0,1267,3,1.66657407921782e-06,VeryHigh,base2 dire
132033,105,107,dire,%2D%20D3M0N%20%2A,0,1267,4,2.22209877229043e-06,VeryHigh,base2 dire
135700,102,106,dire,%2D%20D3M0N%20%2A,0,4934,5,2.77762346536304e-06,VeryHigh,base2 dire
136566,100,106,dire,%2D%20D3M0N%20%2A,0,5800,6,3.33314815843564e-06,VeryHigh,base2 dire
137700,98,105,dire,%2D%20D3M0N%20%2A,0,6934,7,3.88867285150825e-06,VeryHigh,base2 dire
138700,95,105,dire,%2D%20D3M0N%20%2A,0,7934,8,4.44419754458086e-06,VeryHigh,base2 dire
139566,93,105,dire,%2D%20D3M0N%20%2A,0,8800,9,4.99972223765346e-06,VeryHigh,base2 dire
140300,92,106,dire,%2D%20D3M0N%20%2A,0,9534,10,5.55524693072607e-06,VeryHigh,base2 dire
141766,89,106,dire,%2D%20D3M0N%20%2A,0,11000,11,6.11077162379868e-06,VeryHigh,base2 dire
142166,88,106,dire,%2D%20D3M0N%20%2A,0,11400,12,6.66629631687128e-06,VeryHigh,base2 dire
143633,86,106,dire,%2D%20D3M0N%20%2A,0,12867,13,7.22182100994389e-06,VeryHigh,toplane dire
144700,84,105,dire,%2D%20D3M0N%20%2A,0,13934,14,7.7773457030165e-06,VeryHigh,toplane dire
144700,84,105,dire,%2D%20D3M0N%20%2A,0,13934,15,8.33287039608911e-06,VeryHigh,toplane dire
144700,84,105,dire,%2D%20D3M0N%20%2A,0,13934,16,8.88839508916171e-06,VeryHigh,toplane dire
144700,84,105,dire,%2D%20D3M0N%20%2A,0,13934,17,9.44391978223432e-06,VeryHigh,toplane dire
148366,83,105,dire,%2D%20D3M0N%20%2A,0,17600,18,9.99944447530693e-06,VeryHigh,toplane dire
149700,80,105,dire,%2D%20D3M0N%20%2A,0,18934,19,1.05549691683795e-05,VeryHigh,toplane dire
150566,78,104,dire,%2D%20D3M0N%20%2A,0,19800,20,1.11104938614521e-05,VeryHigh,toplane dire
151500,76,103,dire,%2D%20D3M0N%20%2A,0,20734,21,1.16660185545247e-05,VeryHigh,toplane dire
152433,74,102,dire,%2D%20D3M0N%20%2A,0,21667,22,1.22215432475974e-05,VeryHigh,toplane dire
153500,72,101,dire,%2D%20D3M0N%20%2A,0,22734,23,1.277706794067e-05,VeryHigh,toplane dire
154433,70,101,dire,%2D%20D3M0N%20%2A,0,23667,24,1.33325926337426e-05,VeryHigh,toplane dire
155766,67,102,dire,%2D%20D3M0N%20%2A,0,25000,25,1.38881173268152e-05,VeryHigh,toplane dire
156633,65,102,dire,%2D%20D3M0N%20%2A,0,25867,26,1.44436420198878e-05,VeryHigh,toplane dire
157500,63,103,dire,%2D%20D3M0N%20%2A,0,26734,27,1.49991667129604e-05,VeryHigh,toplane dire
158433,61,102,dire,%2D%20D3M0N%20%2A,0,27667,28,1.5554691406033e-05,VeryHigh,toplane dire
159633,60,100,dire,%2D%20D3M0N%20%2A,0,28867,29,1.61102160991056e-05,VeryHigh,jungle dire
160766,61,98,dire,%2D%20D3M0N%20%2A,0,30000,30,1.66657407921782e-05,VeryHigh,jungle dire
160766,61,98,dire,%2D%20D3M0N%20%2A,0,30000,31,1.72212654852508e-05,VeryHigh,jungle dire
162700,59,96,dire,%2D%20D3M0N%20%2A,0,31934,32,1.77767901783234e-05,VeryHigh,jungle dire
163566,58,94,dire,%2D%20D3M0N%20%2A,0,32800,33,1.8332314871396e-05,VeryHigh,jungle dire
164566,56,93,dire,%2D%20D3M0N%20%2A,0,33800,34,1.88878395644686e-05,VeryHigh,jungle dire
165633,55,91,dire,%2D%20D3M0N%20%2A,0,34867,35,1.94433642575412e-05,VeryHigh,jungle dire
166700,53,89,dire,%2D%20D3M0N%20%2A,0,35934,36,1.99988889506139e-05,VeryHigh,jungle dire
167766,51,88,dire,%2D%20D3M0N%20%2A,0,37000,37,2.05544136436865e-05,VeryHigh,jungle dire
168766,49,87,dire,%2D%20D3M0N%20%2A,0,38000,38,2.11099383367591e-05,VeryHigh,jungle dire
169233,48,86,dire,%2D%20D3M0N%20%2A,0,38467,39,2.16654630298317e-05,VeryHigh,jungle dire
170366,50,86,dire,%2D%20D3M0N%20%2A,0,39600,40,2.22209877229043e-05,VeryHigh,jungle dire
170366,50,86,dire,%2D%20D3M0N%20%2A,0,39600,41,2.27765124159769e-05,VeryHigh,jungle dire
170366,50,86,dire,%2D%20D3M0N%20%2A,0,39600,42,2.33320371090495e-05,VeryHigh,jungle dire
170366,50,86,dire,%2D%20D3M0N%20%2A,0,39600,43,2.38875618021221e-05,VeryHigh,jungle dire
173833,49,86,dire,%2D%20D3M0N%20%2A,0,43067,44,2.44430864951947e-05,VeryHigh,jungle dire
175766,48,86,dire,%2D%20D3M0N%20%2A,0,45000,45,2.49986111882673e-05,VeryHigh,jungle dire
175766,48,86,dire,%2D%20D3M0N%20%2A,0,45000,46,2.55541358813399e-05,VeryHigh,jungle dire
175766,48,86,dire,%2D%20D3M0N%20%2A,0,45000,47,2.61096605744125e-05,VeryHigh,jungle dire
175766,48,86,dire,%2D%20D3M0N%20%2A,0,45000,48,2.66651852674851e-05,VeryHigh,jungle dire
179500,47,85,dire,%2D%20D3M0N%20%2A,0,48734,49,2.72207099605577e-05,VeryHigh,jungle dire
180033,47,85,dire,%2D%20D3M0N%20%2A,0,49267,50,2.77762346536304e-05,VeryHigh,jungle dire
181300,46,85,dire,%2D%20D3M0N%20%2A,0,50534,51,2.8331759346703e-05,VeryHigh,jungle dire
182633,45,84,dire,%2D%20D3M0N%20%2A,0,51867,52,2.88872840397756e-05,VeryHigh,jungle dire
182633,45,84,dire,%2D%20D3M0N%20%2A,0,51867,53,2.94428087328482e-05,VeryHigh,jungle dire
184766,44,83,dire,%2D%20D3M0N%20%2A,0,54000,54,2.99983334259208e-05,VeryHigh,jungle dire
