t,x,y,team,player,won,tstd,tsync,tper,tier,zone
790066,114,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,866,0,0,Pro,base2 dire
790066,114,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,866,1,3.08635688285362e-07,Pro,base2 dire
790933,112,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,1733,2,6.17271376570724e-07,Pro,base2 dire
792200,109,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,3000,3,9.25907064856086e-07,Pro,base2 dire
793000,107,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,3800,4,1.23454275314145e-06,Pro,base2 dire
793866,105,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,4666,5,1.54317844142681e-06,Pro,base2 dire
795133,102,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,5933,6,1.85181412971217e-06,Pro,base2 dire
796000,100,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,6800,7,2.16044981799753e-06,Pro,base2 dire
796800,98,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,7600,8,2.4690855062829e-06,Pro,base2 dire
798066,95,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,8866,9,2.77772119456826e-06,Pro,base2 dire
798933,93,108,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,9733,10,3.08635688285362e-06,Pro,base2 dire
799866,91,107,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,10666,11,3.39499257113898e-06,Pro,base2 dire
801066,89,105,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,11866,12,3.70362825942434e-06,Pro,base2 dire
802133,87,104,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,12933,13,4.01226394770971e-06,Pro,base2 dire
802800,86,102,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,13600,14,4.32089963599507e-06,Pro,toplane dire
804000,84,100,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,14800,15,4.62953532428043e-06,Pro,toplane dire
805200,82,98,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,16000,16,4.93817101256579e-06,Pro,jungle dire
805800,81,97,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,16600,17,5.24680670085116e-06,Pro,jungle dire
806933,79,95,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,17733,18,5.55544238913652e-06,Pro,jungle dire
808133,77,93,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,18933,19,5.86407807742188e-06,Pro,jungle dire
808733,76,92,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,19533,20,6.17271376570724e-06,Pro,jungle dire
809933,74,90,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,20733,21,6.4813494539926e-06,Pro,jungle dire
811133,72,88,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,21933,22,6.78998514227797e-06,Pro,jungle dire
812133,71,86,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,22933,23,7.09862083056333e-06,Pro,jungle dire
