t,x,y,team,player,won,tstd,tsync,tper,tier,zone
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,0,0,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,1,3.70365843676725e-07,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,2,7.40731687353451e-07,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,3,1.11109753103018e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,4,1.4814633747069e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,5,1.85182921838363e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,6,2.22219506206035e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,7,2.59256090573708e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,8,2.9629267494138e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,9,3.33329259309053e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,10,3.70365843676725e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,11,4.07402428044398e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,12,4.44439012412071e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,13,4.81475596779743e-06,High,bottomlane radiant
695466,37,11,radiant,Captain%20Party%20Hat,1,13666,14,5.18512181147416e-06,High,bottomlane radiant
696800,39,12,radiant,Captain%20Party%20Hat,1,15000,15,5.55548765515088e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,16,5.92585349882761e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,17,6.29621934250433e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,18,6.66658518618106e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,19,7.03695102985778e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,20,7.40731687353451e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,21,7.77768271721123e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,22,8.14804856088796e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,23,8.51841440456469e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,24,8.88878024824141e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,25,9.25914609191814e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,26,9.62951193559486e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,27,9.99987777927159e-06,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,28,1.03702436229483e-05,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,29,1.0740609466625e-05,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,30,1.11109753103018e-05,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,31,1.14813411539785e-05,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,32,1.18517069976552e-05,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,33,1.22220728413319e-05,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,34,1.25924386850087e-05,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,35,1.29628045286854e-05,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,36,1.33331703723621e-05,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,37,1.37035362160388e-05,High,bottomlane radiant
697733,42,12,radiant,Captain%20Party%20Hat,1,15933,38,1.40739020597156e-05,High,bottomlane radiant
720000,42,12,radiant,Captain%20Party%20Hat,1,38200,39,1.44442679033923e-05,High,bottomlane radiant
720000,42,12,radiant,Captain%20Party%20Hat,1,38200,40,1.4814633747069e-05,High,bottomlane radiant
720000,42,12,radiant,Captain%20Party%20Hat,1,38200,41,1.51849995907457e-05,High,bottomlane radiant
720000,42,12,radiant,Captain%20Party%20Hat,1,38200,42,1.55553654344225e-05,High,bottomlane radiant
720000,42,12,radiant,Captain%20Party%20Hat,1,38200,43,1.59257312780992e-05,High,bottomlane radiant
720000,42,12,radiant,Captain%20Party%20Hat,1,38200,44,1.62960971217759e-05,High,bottomlane radiant
720000,42,12,radiant,Captain%20Party%20Hat,1,38200,45,1.66664629654526e-05,High,bottomlane radiant
720000,42,12,radiant,Captain%20Party%20Hat,1,38200,46,1.70368288091294e-05,High,bottomlane radiant
720000,42,12,radiant,Captain%20Party%20Hat,1,38200,47,1.74071946528061e-05,High,bottomlane radiant
720000,42,12,radiant,Captain%20Party%20Hat,1,38200,48,1.77775604964828e-05,High,bottomlane radiant
730666,44,13,radiant,Captain%20Party%20Hat,1,48866,49,1.81479263401595e-05,High,bottomlane radiant
731533,46,13,radiant,Captain%20Party%20Hat,1,49733,50,1.85182921838363e-05,High,bottomlane radiant
732533,48,14,radiant,Captain%20Party%20Hat,1,50733,51,1.8888658027513e-05,High,bottomlane radiant
732533,48,14,radiant,Captain%20Party%20Hat,1,50733,52,1.92590238711897e-05,High,bottomlane radiant
732533,48,14,radiant,Captain%20Party%20Hat,1,50733,53,1.96293897148664e-05,High,bottomlane radiant
732533,48,14,radiant,Captain%20Party%20Hat,1,50733,54,1.99997555585432e-05,High,bottomlane radiant
732533,48,14,radiant,Captain%20Party%20Hat,1,50733,55,2.03701214022199e-05,High,bottomlane radiant
737800,50,12,radiant,Captain%20Party%20Hat,1,56000,56,2.07404872458966e-05,High,bottomlane radiant
738466,52,12,radiant,Captain%20Party%20Hat,1,56666,57,2.11108530895734e-05,High,bottomlane radiant
739800,55,11,radiant,Captain%20Party%20Hat,1,58000,58,2.14812189332501e-05,High,bottomlane radiant
