t,x,y,team,player,won,tstd,tsync,tper,tier,zone
161566,104,104,dire,%28JOKER%29%20Fatal_Anus,1,0,0,0,High,base2 dire
162166,102,104,dire,%28JOKER%29%20Fatal_Anus,1,600,1,4.26281808082815e-07,High,base2 dire
163500,99,104,dire,%28JOKER%29%20Fatal_Anus,1,1934,2,8.52563616165629e-07,High,base2 dire
164366,97,104,dire,%28JOKER%29%20Fatal_Anus,1,2800,3,1.27884542424844e-06,High,base2 dire
165233,95,104,dire,%28JOKER%29%20Fatal_Anus,1,3667,4,1.70512723233126e-06,High,base2 dire
166566,92,104,dire,%28JOKER%29%20Fatal_Anus,1,5000,5,2.13140904041407e-06,High,base2 dire
167433,90,103,dire,%28JOKER%29%20Fatal_Anus,1,5867,6,2.55769084849689e-06,High,base2 dire
168300,88,103,dire,%28JOKER%29%20Fatal_Anus,1,6734,7,2.9839726565797e-06,High,base2 dire
169166,86,103,dire,%28JOKER%29%20Fatal_Anus,1,7600,8,3.41025446466252e-06,High,toplane dire
170500,83,103,dire,%28JOKER%29%20Fatal_Anus,1,8934,9,3.83653627274533e-06,High,toplane dire
171366,81,103,dire,%28JOKER%29%20Fatal_Anus,1,9800,10,4.26281808082815e-06,High,toplane dire
172233,79,103,dire,%28JOKER%29%20Fatal_Anus,1,10667,11,4.68909988891096e-06,High,toplane dire
173500,76,103,dire,%28JOKER%29%20Fatal_Anus,1,11934,12,5.11538169699378e-06,High,toplane dire
174366,74,103,dire,%28JOKER%29%20Fatal_Anus,1,12800,13,5.54166350507659e-06,High,toplane dire
175233,72,103,dire,%28JOKER%29%20Fatal_Anus,1,13667,14,5.9679453131594e-06,High,toplane dire
176233,70,102,dire,%28JOKER%29%20Fatal_Anus,1,14667,15,6.39422712124222e-06,High,toplane dire
177433,68,101,dire,%28JOKER%29%20Fatal_Anus,1,15867,16,6.82050892932503e-06,High,toplane dire
178366,67,99,dire,%28JOKER%29%20Fatal_Anus,1,16800,17,7.24679073740785e-06,High,jungle dire
179366,66,97,dire,%28JOKER%29%20Fatal_Anus,1,17800,18,7.67307254549066e-06,High,jungle dire
180300,64,96,dire,%28JOKER%29%20Fatal_Anus,1,18734,19,8.09935435357348e-06,High,jungle dire
181166,62,96,dire,%28JOKER%29%20Fatal_Anus,1,19600,20,8.52563616165629e-06,High,jungle dire
182500,60,94,dire,%28JOKER%29%20Fatal_Anus,1,20934,21,8.95191796973911e-06,High,jungle dire
183300,58,93,dire,%28JOKER%29%20Fatal_Anus,1,21734,22,9.37819977782192e-06,High,jungle dire
184566,56,91,dire,%28JOKER%29%20Fatal_Anus,1,23000,23,9.80448158590474e-06,High,jungle dire
185566,54,90,dire,%28JOKER%29%20Fatal_Anus,1,24000,24,1.02307633939876e-05,High,jungle dire
186100,53,89,dire,%28JOKER%29%20Fatal_Anus,1,24534,25,1.06570452020704e-05,High,jungle dire
187166,51,88,dire,%28JOKER%29%20Fatal_Anus,1,25600,26,1.10833270101532e-05,High,jungle dire
188500,49,86,dire,%28JOKER%29%20Fatal_Anus,1,26934,27,1.1509608818236e-05,High,jungle dire
189433,47,85,dire,%28JOKER%29%20Fatal_Anus,1,27867,28,1.19358906263188e-05,High,jungle dire
190566,45,83,dire,%28JOKER%29%20Fatal_Anus,1,29000,29,1.23621724344016e-05,High,jungle dire
191566,44,81,dire,%28JOKER%29%20Fatal_Anus,1,30000,30,1.27884542424844e-05,High,void dire
192500,44,79,dire,%28JOKER%29%20Fatal_Anus,1,30934,31,1.32147360505673e-05,High,river
193100,44,80,dire,%28JOKER%29%20Fatal_Anus,1,31534,32,1.36410178586501e-05,High,void dire
193900,44,79,dire,%28JOKER%29%20Fatal_Anus,1,32334,33,1.40672996667329e-05,High,river
195566,44,82,dire,%28JOKER%29%20Fatal_Anus,1,34000,34,1.44935814748157e-05,High,jungle dire
196433,44,84,dire,%28JOKER%29%20Fatal_Anus,1,34867,35,1.49198632828985e-05,High,jungle dire
197300,44,86,dire,%28JOKER%29%20Fatal_Anus,1,35734,36,1.53461450909813e-05,High,jungle dire
198566,44,89,dire,%28JOKER%29%20Fatal_Anus,1,37000,37,1.57724268990641e-05,High,jungle dire
199233,42,89,dire,%28JOKER%29%20Fatal_Anus,1,37667,38,1.6198708707147e-05,High,jungle dire
199633,41,89,dire,%28JOKER%29%20Fatal_Anus,1,38067,39,1.66249905152298e-05,High,jungle dire
201166,39,89,dire,%28JOKER%29%20Fatal_Anus,1,39600,40,1.70512723233126e-05,High,jungle dire
202500,36,89,dire,%28JOKER%29%20Fatal_Anus,1,40934,41,1.74775541313954e-05,High,jungle dire
203433,34,90,dire,%28JOKER%29%20Fatal_Anus,1,41867,42,1.79038359394782e-05,High,jungle dire
204366,32,91,dire,%28JOKER%29%20Fatal_Anus,1,42800,43,1.8330117747561e-05,High,jungle dire
205300,30,92,dire,%28JOKER%29%20Fatal_Anus,1,43734,44,1.87563995556438e-05,High,jungle dire
206566,31,93,dire,%28JOKER%29%20Fatal_Anus,1,45000,45,1.91826813637267e-05,High,jungle dire
207300,31,95,dire,%28JOKER%29%20Fatal_Anus,1,45734,46,1.96089631718095e-05,High,jungle dire
208233,29,95,dire,%28JOKER%29%20Fatal_Anus,1,46667,47,2.00352449798923e-05,High,jungle dire
209566,26,95,dire,%28JOKER%29%20Fatal_Anus,1,48000,48,2.04615267879751e-05,High,jungle dire
210433,24,95,dire,%28JOKER%29%20Fatal_Anus,1,48867,49,2.08878085960579e-05,High,jungle dire
211366,22,95,dire,%28JOKER%29%20Fatal_Anus,1,49800,50,2.13140904041407e-05,High,toplane dire
212300,20,96,dire,%28JOKER%29%20Fatal_Anus,1,50734,51,2.17403722122235e-05,High,toplane dire
